timestamp,header,name,position,velocity,effort
1769100767071467960,"{'stamp': {'sec': 1769100767, 'nanosec': 78586464}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3914.5292983560003, 3845.934269979]","[0.09654679711159081, 0.09812953149046935]",[]
1769100767123339179,"{'stamp': {'sec': 1769100767, 'nanosec': 128630009}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3914.647414893, 3846.053920497]","[0.09812953149046935, 0.09812953149046935]",[]
1769100767165301050,"{'stamp': {'sec': 1769100767, 'nanosec': 178957592}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3914.829958632, 3846.241066179]","[0.09812953149046935, 0.09892089867990861]",[]
1769100767216173292,"{'stamp': {'sec': 1769100767, 'nanosec': 228626412}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3914.9588130360003, 3846.371454564]","[0.09812953149046935, 0.09971226586934788]",[]
1769100767274944244,"{'stamp': {'sec': 1769100767, 'nanosec': 278697623}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3915.089201421, 3846.500308968]","[0.10050363305878715, 0.09971226586934788]",[]
1769100767319785740,"{'stamp': {'sec': 1769100767, 'nanosec': 328646649}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3915.2870849700003, 3846.695124555]","[0.09733816430103008, 0.10050363305878715]",[]
1769100767378673487,"{'stamp': {'sec': 1769100767, 'nanosec': 378617045}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3915.408269469, 3846.820910997]","[0.09733816430103008, 0.09971226586934788]",[]
1769100767418592172,"{'stamp': {'sec': 1769100767, 'nanosec': 428626552}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3915.598483113, 3847.00959066]","[0.09812953149046935, 0.10208636743766569]",[]
1769100767472036752,"{'stamp': {'sec': 1769100767, 'nanosec': 478628818}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3915.725803536, 3847.136911083]","[0.09812953149046935, 0.10050363305878715]",[]
1769100767525206498,"{'stamp': {'sec': 1769100767, 'nanosec': 528618085}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3915.857725902, 3847.268833449]","[0.09654679711159081, 0.09971226586934788]",[]
1769100767566101708,"{'stamp': {'sec': 1769100767, 'nanosec': 578630777}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3916.046405565, 3847.460581074]","[0.09654679711159081, 0.10129500024822642]",[]
1769100767630218949,"{'stamp': {'sec': 1769100767, 'nanosec': 628628192}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3916.173725988, 3847.584833535]","[0.09812953149046935, 0.09812953149046935]",[]
1769100767667219179,"{'stamp': {'sec': 1769100767, 'nanosec': 678626902}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3916.3624056510002, 3847.768911255]","[0.10050363305878715, 0.09733816430103008]",[]
1769100767718795135,"{'stamp': {'sec': 1769100767, 'nanosec': 728752151}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3916.494328017, 3847.897765659]","[0.10129500024822642, 0.09654679711159081]",[]
1769100767777017168,"{'stamp': {'sec': 1769100767, 'nanosec': 778640602}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3916.627784364, 3848.023552101]","[0.10208636743766569, 0.09812953149046935]",[]
1769100767819949934,"{'stamp': {'sec': 1769100767, 'nanosec': 828654646}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3916.822599951, 3848.210697783]","[0.10287773462710496, 0.09733816430103008]",[]
1769100767866206260,"{'stamp': {'sec': 1769100767, 'nanosec': 878642190}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3916.948386393, 3848.333416263]","[0.10208636743766569, 0.09733816430103008]",[]
1769100767923848558,"{'stamp': {'sec': 1769100767, 'nanosec': 928616660}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3917.077240797, 3848.460736686]","[0.10129500024822642, 0.09812953149046935]",[]
1769100767968944681,"{'stamp': {'sec': 1769100767, 'nanosec': 978657779}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3917.273590365, 3848.657086254]","[0.10050363305878715, 0.09971226586934788]",[]
1769100768028648073,"{'stamp': {'sec': 1769100768, 'nanosec': 28620286}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3917.394774864, 3848.784406677]","[0.09812953149046935, 0.10050363305878715]",[]
1769100768069638419,"{'stamp': {'sec': 1769100768, 'nanosec': 78623052}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3917.574250641, 3848.966950416]","[0.09892089867990861, 0.10129500024822642]",[]
1769100768130192161,"{'stamp': {'sec': 1769100768, 'nanosec': 128633448}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3917.69543514, 3849.09580482]","[0.09812953149046935, 0.10129500024822642]",[]
1769100768168799386,"{'stamp': {'sec': 1769100768, 'nanosec': 178632363}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3917.87951286, 3849.287552445]","[0.09575542992215154, 0.09971226586934788]",[]
1769100768217603832,"{'stamp': {'sec': 1769100768, 'nanosec': 228630240}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3917.999163378, 3849.413338887]","[0.09575542992215154, 0.10129500024822642]",[]
1769100768272538130,"{'stamp': {'sec': 1769100768, 'nanosec': 278688118}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3918.118813896, 3849.539125329]","[0.09575542992215154, 0.09971226586934788]",[]
1769100768318202111,"{'stamp': {'sec': 1769100768, 'nanosec': 328635828}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3918.301357635, 3849.723203049]","[0.09733816430103008, 0.09733816430103008]",[]
1769100768376750966,"{'stamp': {'sec': 1769100768, 'nanosec': 378622317}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3918.424076115, 3849.844387548]","[0.09812953149046935, 0.09812953149046935]",[]
1769100768417814106,"{'stamp': {'sec': 1769100768, 'nanosec': 428700806}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3918.6142897590003, 3850.034601192]","[0.09892089867990861, 0.09812953149046935]",[]
1769100768478738920,"{'stamp': {'sec': 1769100768, 'nanosec': 478645794}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3918.740076201, 3850.152717729]","[0.09892089867990861, 0.09971226586934788]",[]
1769100768520102663,"{'stamp': {'sec': 1769100768, 'nanosec': 528622597}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3918.925687902, 3850.336795449]","[0.10050363305878715, 0.09892089867990861]",[]
1769100768565463136,"{'stamp': {'sec': 1769100768, 'nanosec': 578925088}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3919.0545423060003, 3850.4579799480002]","[0.10050363305878715, 0.09892089867990861]",[]
1769100768622250532,"{'stamp': {'sec': 1769100768, 'nanosec': 628698557}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3919.18339671, 3850.5806984280002]","[0.10129500024822642, 0.10208636743766569]",[]
1769100768668650186,"{'stamp': {'sec': 1769100768, 'nanosec': 678647619}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3919.379746278, 3850.773980034]","[0.10129500024822642, 0.10129500024822642]",[]
1769100768727918854,"{'stamp': {'sec': 1769100768, 'nanosec': 728622070}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3919.508600682, 3850.8982324950002]","[0.10129500024822642, 0.10129500024822642]",[]
1769100768768541876,"{'stamp': {'sec': 1769100768, 'nanosec': 778624226}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3919.701882288, 3851.091514101]","[0.10287773462710496, 0.10050363305878715]",[]
1769100768816162855,"{'stamp': {'sec': 1769100768, 'nanosec': 828617362}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3919.830736692, 3851.214232581]","[0.10129500024822642, 0.09892089867990861]",[]
1769100768868623725,"{'stamp': {'sec': 1769100768, 'nanosec': 878636147}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3919.954989153, 3851.340019023]","[0.09971226586934788, 0.09971226586934788]",[]
1769100768919188779,"{'stamp': {'sec': 1769100768, 'nanosec': 928624339}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3920.1406008540002, 3851.528698686]","[0.09892089867990861, 0.09892089867990861]",[]
1769100768972024237,"{'stamp': {'sec': 1769100768, 'nanosec': 978868811}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3920.258717391, 3851.652951147]","[0.10129500024822642, 0.09733816430103008]",[]
1769100769018631702,"{'stamp': {'sec': 1769100769, 'nanosec': 28620353}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3920.442795111, 3851.837028867]","[0.09971226586934788, 0.09654679711159081]",[]
1769100769068789162,"{'stamp': {'sec': 1769100769, 'nanosec': 78775343}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3920.571649515, 3851.965883271]","[0.09971226586934788, 0.09892089867990861]",[]
1769100769124277358,"{'stamp': {'sec': 1769100769, 'nanosec': 128624553}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3920.700503919, 3852.094737675]","[0.09892089867990861, 0.09971226586934788]",[]
1769100769166222762,"{'stamp': {'sec': 1769100769, 'nanosec': 178641486}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3920.883047658, 3852.283417338]","[0.09812953149046935, 0.09892089867990861]",[]
1769100769230895332,"{'stamp': {'sec': 1769100769, 'nanosec': 228631900}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3921.011902062, 3852.413805723]","[0.09812953149046935, 0.10050363305878715]",[]
1769100769273290354,"{'stamp': {'sec': 1769100769, 'nanosec': 278630037}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3921.197513763, 3852.604019367]","[0.09812953149046935, 0.10129500024822642]",[]
1769100769317600668,"{'stamp': {'sec': 1769100769, 'nanosec': 328624377}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3921.324834186, 3852.735941733]","[0.09812953149046935, 0.10129500024822642]",[]
1769100769367502879,"{'stamp': {'sec': 1769100769, 'nanosec': 378632514}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3921.45368859, 3852.86939808]","[0.09812953149046935, 0.10129500024822642]",[]
1769100769421331171,"{'stamp': {'sec': 1769100769, 'nanosec': 428633076}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3921.5840769750002, 3853.001320446]","[0.09892089867990861, 0.09971226586934788]",[]
1769100769467941537,"{'stamp': {'sec': 1769100769, 'nanosec': 478632176}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3921.781960524, 3853.197670014]","[0.09654679711159081, 0.09892089867990861]",[]
1769100769526229182,"{'stamp': {'sec': 1769100769, 'nanosec': 528656479}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3921.909280947, 3853.32959238]","[0.09575542992215154, 0.09892089867990861]",[]
1769100769570387106,"{'stamp': {'sec': 1769100769, 'nanosec': 578636782}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3922.094892648, 3853.515204081]","[0.09654679711159081, 0.09892089867990861]",[]
1769100769617908127,"{'stamp': {'sec': 1769100769, 'nanosec': 628626678}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3922.225281033, 3853.644058485]","[0.09812953149046935, 0.09812953149046935]",[]
1769100769673208496,"{'stamp': {'sec': 1769100769, 'nanosec': 678648833}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3922.351067475, 3853.766776965]","[0.10129500024822642, 0.09733816430103008]",[]
1769100769720276894,"{'stamp': {'sec': 1769100769, 'nanosec': 728635859}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3922.545883062, 3853.952388666]","[0.10129500024822642, 0.09892089867990861]",[]
1769100769767932252,"{'stamp': {'sec': 1769100769, 'nanosec': 778884349}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3922.68087339, 3854.082777051]","[0.10287773462710496, 0.09812953149046935]",[]
1769100769826631304,"{'stamp': {'sec': 1769100769, 'nanosec': 828630095}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3922.81893168, 3854.213165436]","[0.10446046900598349, 0.09892089867990861]",[]
1769100769866772119,"{'stamp': {'sec': 1769100769, 'nanosec': 878670325}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3923.013747267, 3854.3987771370003]","[0.10287773462710496, 0.09892089867990861]",[]
1769100769928681526,"{'stamp': {'sec': 1769100769, 'nanosec': 928630165}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3923.1395337090003, 3854.519961636]","[0.10129500024822642, 0.10129500024822642]",[]
1769100769966321481,"{'stamp': {'sec': 1769100769, 'nanosec': 978617857}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3923.328213372, 3854.713243242]","[0.10129500024822642, 0.10050363305878715]",[]
1769100770015248956,"{'stamp': {'sec': 1769100770, 'nanosec': 28609512}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3923.450931852, 3854.840563665]","[0.10050363305878715, 0.09971226586934788]",[]
1769100770071851671,"{'stamp': {'sec': 1769100770, 'nanosec': 78627185}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3923.575184313, 3854.964816126]","[0.09892089867990861, 0.09971226586934788]",[]
1769100770120511782,"{'stamp': {'sec': 1769100770, 'nanosec': 128570896}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3923.75466009, 3855.150427827]","[0.09575542992215154, 0.09971226586934788]",[]
1769100770173649231,"{'stamp': {'sec': 1769100770, 'nanosec': 178645773}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3923.87737857, 3855.280816212]","[0.09258996116439447, 0.10208636743766569]",[]
1769100770216179423,"{'stamp': {'sec': 1769100770, 'nanosec': 228589502}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3924.049184442, 3855.475631799]","[0.09100722678551593, 0.10366910181654423]",[]
1769100770269579085,"{'stamp': {'sec': 1769100770, 'nanosec': 278640009}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3924.161165055, 3855.604486203]","[0.09100722678551593, 0.10287773462710496]",[]
1769100770322561659,"{'stamp': {'sec': 1769100770, 'nanosec': 328614831}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3924.2762136300003, 3855.734874588]","[0.09021585959607666, 0.1068345705743013]",[]
1769100770368727330,"{'stamp': {'sec': 1769100770, 'nanosec': 378711209}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3924.454155426, 3855.943496004]","[0.09258996116439447, 0.1068345705743013]",[]
1769100770427803716,"{'stamp': {'sec': 1769100770, 'nanosec': 428642956}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3924.56767002, 3856.07541837]","[0.09338132835383373, 0.1068345705743013]",[]
1769100770466233715,"{'stamp': {'sec': 1769100770, 'nanosec': 478627056}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3924.744077835, 3856.2825058050003]","[0.09021585959607666, 0.10604320338486203]",[]
1769100770514302748,"{'stamp': {'sec': 1769100770, 'nanosec': 528577414}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3924.865262334, 3856.419030114]","[0.09258996116439447, 0.10762593776374058]",[]
1769100770573993104,"{'stamp': {'sec': 1769100770, 'nanosec': 578642681}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3924.989514795, 3856.563224328]","[0.0917985939749552, 0.10920867214261912]",[]
1769100770621393256,"{'stamp': {'sec': 1769100770, 'nanosec': 628622761}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3925.170524553, 3856.777981668]","[0.09021585959607666, 0.10920867214261912]",[]
1769100770666257914,"{'stamp': {'sec': 1769100770, 'nanosec': 678652435}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3925.291709052, 3856.920641901]","[0.0917985939749552, 0.10920867214261912]",[]
1769100770726660299,"{'stamp': {'sec': 1769100770, 'nanosec': 728617034}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3925.4128935510003, 3857.055632229]","[0.09021585959607666, 0.1068345705743013]",[]
1769100770771212322,"{'stamp': {'sec': 1769100770, 'nanosec': 778620930}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3925.5969712710003, 3857.267321607]","[0.0917985939749552, 0.10762593776374058]",[]
1769100770818529342,"{'stamp': {'sec': 1769100770, 'nanosec': 828610048}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3925.713553827, 3857.400777954]","[0.09258996116439447, 0.10604320338486203]",[]
1769100770868170708,"{'stamp': {'sec': 1769100770, 'nanosec': 878634981}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3925.836272307, 3857.540370225]","[0.09021585959607666, 0.10446046900598349]",[]
1769100770918256652,"{'stamp': {'sec': 1769100770, 'nanosec': 928588932}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3926.005010217, 3857.730583869]","[0.0917985939749552, 0.10604320338486203]",[]
1769100770979054887,"{'stamp': {'sec': 1769100770, 'nanosec': 978650180}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3926.124660735, 3857.8701761400002]","[0.09258996116439447, 0.10446046900598349]",[]
1769100771022556828,"{'stamp': {'sec': 1769100771, 'nanosec': 28613428}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3926.305670493, 3858.077263575]","[0.094172695543273, 0.10604320338486203]",[]
1769100771072575033,"{'stamp': {'sec': 1769100771, 'nanosec': 78637046}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3926.4268549920002, 3858.216855846]","[0.09338132835383373, 0.10920867214261912]",[]
1769100771127703183,"{'stamp': {'sec': 1769100771, 'nanosec': 128578071}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3926.5388356050003, 3858.354914136]","[0.094172695543273, 0.11000003933205837]",[]
1769100771170500208,"{'stamp': {'sec': 1769100771, 'nanosec': 178631096}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3926.718311382, 3858.5666035140002]","[0.0917985939749552, 0.10841730495317985]",[]
1769100771219147600,"{'stamp': {'sec': 1769100771, 'nanosec': 228578362}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3926.833359957, 3858.709263747]","[0.09338132835383373, 0.10841730495317985]",[]
1769100771268527992,"{'stamp': {'sec': 1769100771, 'nanosec': 278639721}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3926.946874551, 3858.844254075]","[0.09100722678551593, 0.11000003933205837]",[]
1769100771319088115,"{'stamp': {'sec': 1769100771, 'nanosec': 328579339}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3927.1125444990003, 3859.043671605]","[0.08942449240663738, 0.10841730495317985]",[]
1769100771378520987,"{'stamp': {'sec': 1769100771, 'nanosec': 378636994}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3927.227593074, 3859.186331838]","[0.09021585959607666, 0.1068345705743013]",[]
1769100771417235609,"{'stamp': {'sec': 1769100771, 'nanosec': 428622353}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3927.394797003, 3859.387283349]","[0.08942449240663738, 0.10525183619542276]",[]
1769100771468009414,"{'stamp': {'sec': 1769100771, 'nanosec': 478654156}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3927.511379559, 3859.525341639]","[0.08863312521719811, 0.10525183619542276]",[]
1769100771524775008,"{'stamp': {'sec': 1769100771, 'nanosec': 528631626}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3927.623360172, 3859.655730024]","[0.08784175802775886, 0.10920867214261912]",[]
1769100771566162158,"{'stamp': {'sec': 1769100771, 'nanosec': 578658021}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3927.78903012, 3859.862817459]","[0.08467628927000177, 0.10841730495317985]",[]
1769100771616451943,"{'stamp': {'sec': 1769100771, 'nanosec': 628642343}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3927.894874809, 3859.997807787]","[0.08309355489112323, 0.11079140652149765]",[]
1769100771669555908,"{'stamp': {'sec': 1769100771, 'nanosec': 678654739}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3928.005321441, 3860.142002001]","[0.0838849220805625, 0.11474824246869399]",[]
1769100771715792703,"{'stamp': {'sec': 1769100771, 'nanosec': 728627968}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3928.174059351, 3860.3674972080003]","[0.0815108205122447, 0.11633097684757253]",[]
1769100771773418420,"{'stamp': {'sec': 1769100771, 'nanosec': 778637604}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3928.278370059, 3860.514759384]","[0.08625902364888031, 0.11870507841589034]",[]
1769100771816962500,"{'stamp': {'sec': 1769100771, 'nanosec': 828612500}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3928.436370102, 3860.729516724]","[0.08309355489112323, 0.11474824246869399]",[]
1769100771864219563,"{'stamp': {'sec': 1769100771, 'nanosec': 878630136}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3928.551418677, 3860.878312881]","[0.08546765645944104, 0.11633097684757253]",[]
1769100771925129654,"{'stamp': {'sec': 1769100771, 'nanosec': 928650939}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3928.666467252, 3861.030177]","[0.08546765645944104, 0.11395687527925473]",[]
1769100771968274429,"{'stamp': {'sec': 1769100771, 'nanosec': 978639742}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3928.835205162, 3861.257206188]","[0.08546765645944104, 0.11395687527925473]",[]
1769100772028984016,"{'stamp': {'sec': 1769100772, 'nanosec': 28629823}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3928.942583832, 3861.399866421]","[0.08546765645944104, 0.11079140652149765]",[]
1769100772069721962,"{'stamp': {'sec': 1769100772, 'nanosec': 78631867}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3929.106719799, 3861.610021818]","[0.08467628927000177, 0.11316550808981546]",[]
1769100772114267979,"{'stamp': {'sec': 1769100772, 'nanosec': 128617466}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3929.212564488, 3861.754216032]","[0.08784175802775886, 0.11395687527925473]",[]
1769100772174084948,"{'stamp': {'sec': 1769100772, 'nanosec': 178618103}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3929.319943158, 3861.895342284]","[0.0838849220805625, 0.11474824246869399]",[]
1769100772218762748,"{'stamp': {'sec': 1769100772, 'nanosec': 228670591}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3929.484079125, 3862.122371472]","[0.08467628927000177, 0.11791371122645107]",[]
1769100772267949087,"{'stamp': {'sec': 1769100772, 'nanosec': 278611153}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3929.592991776, 3862.277303553]","[0.08230218770168397, 0.11553960965813326]",[]
1769100772323730477,"{'stamp': {'sec': 1769100772, 'nanosec': 328597789}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3929.6927005410002, 3862.418429805]","[0.08309355489112323, 0.11791371122645107]",[]
1769100772368273608,"{'stamp': {'sec': 1769100772, 'nanosec': 378682037}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3929.852234565, 3862.6515949170002]","[0.08071945332280543, 0.11553960965813326]",[]
1769100772429441495,"{'stamp': {'sec': 1769100772, 'nanosec': 428630340}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3929.950409349, 3862.79425515]","[0.08309355489112323, 0.11553960965813326]",[]
1769100772466216315,"{'stamp': {'sec': 1769100772, 'nanosec': 478637921}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3930.109943373, 3863.022818319]","[0.0815108205122447, 0.11553960965813326]",[]
1769100772514104785,"{'stamp': {'sec': 1769100772, 'nanosec': 528631150}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3930.209652138, 3863.165478552]","[0.08309355489112323, 0.11553960965813326]",[]
1769100772574450528,"{'stamp': {'sec': 1769100772, 'nanosec': 578658212}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3930.318564789, 3863.3158086900003]","[0.08230218770168397, 0.11316550808981546]",[]
1769100772618415305,"{'stamp': {'sec': 1769100772, 'nanosec': 628626015}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3930.481166775, 3863.536701954]","[0.08467628927000177, 0.11316550808981546]",[]
1769100772666419628,"{'stamp': {'sec': 1769100772, 'nanosec': 678665263}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3930.588545445, 3863.679362187]","[0.0815108205122447, 0.11316550808981546]",[]
1769100772719973387,"{'stamp': {'sec': 1769100772, 'nanosec': 728623732}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3930.689788191, 3863.818954458]","[0.08467628927000177, 0.11316550808981546]",[]
1769100772766669222,"{'stamp': {'sec': 1769100772, 'nanosec': 778641424}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3930.853924158, 3864.042915684]","[0.08230218770168397, 0.11474824246869399]",[]
1769100772826336947,"{'stamp': {'sec': 1769100772, 'nanosec': 829803233}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3930.956700885, 3864.187109898]","[0.0815108205122447, 0.11553960965813326]",[]
1769100772870124487,"{'stamp': {'sec': 1769100772, 'nanosec': 878693179}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3931.122370833, 3864.415673067]","[0.08309355489112323, 0.11553960965813326]",[]
1769100772917638247,"{'stamp': {'sec': 1769100772, 'nanosec': 930772863}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3931.234351446, 3864.569071167]","[0.0838849220805625, 0.11633097684757253]",[]
1769100772977224973,"{'stamp': {'sec': 1769100772, 'nanosec': 978637303}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[3931.346332059, 3864.7194013050002]","[0.08546765645944104, 0.11474824246869399]",[]
