Time (s),X (m),Y (m),Yaw (deg)
0.387,0.0,0.0,0.0
0.387,0.0,0.0,0.0
0.387,0.0,0.0,0.0
0.387,0.0,0.0,0.0
0.387,0.0,0.0,0.0
0.387,0.0,0.0,0.0
0.387,0.0,0.0,0.0
0.387,0.0,0.0,0.0
0.387,0.0,0.0,0.0
0.387,0.0,0.0,0.0
0.387,0.0,0.0,0.0
0.387,0.0,0.0,0.0
0.387,0.0,0.0,0.0
0.637,0.0,0.0,0.0
0.637,0.0,0.0,0.0
0.637,0.0,0.0,0.0
0.637,0.0,0.0,0.0
0.637,0.0,0.0,0.0
0.887,0.0,0.0,0.0
0.887,0.0,0.0,0.0
0.887,0.0,0.0,0.0
0.887,0.0,0.0,0.0
0.887,0.0,0.0,0.0
1.138,0.0,0.0,0.0
1.138,0.0,0.0,0.0
1.138,0.0,0.0,0.0
1.138,0.0,0.0,0.0
1.138,0.0,0.0,0.0
1.388,0.0,0.0,0.0
1.388,0.0,0.0,0.0
1.388,0.0,0.0,0.0
1.388,0.0,0.0,0.0
1.388,0.0,0.0,0.0
1.638,0.0,0.0,0.0
1.638,0.0,0.0,0.0
1.638,0.0,0.0,0.0
1.638,0.0,0.0,0.0
1.638,0.0,0.0,0.0
1.888,0.0,0.0,0.0
1.888,0.0,0.0,0.0
1.888,0.0,0.0,0.0
1.888,0.0,0.0,0.0
1.888,0.0,0.0,0.0
2.138,0.0,0.0,0.0
2.138,0.0,0.0,0.0
2.138,0.0,0.0,0.0
2.138,0.0,0.0,0.0
2.138,0.0,0.0,0.0
2.388,0.0,0.0,0.0
2.388,0.0,0.0,0.0
2.388,0.0,0.0,0.0
2.388,0.0,0.0,0.0
2.388,0.0,0.0,0.0
2.638,0.0,0.0,0.0
2.638,0.0,0.0,0.0
2.638,0.0,0.0,0.0
2.638,0.0,0.0,0.0
2.638,0.0,0.0,0.0
2.887,0.0,0.0,0.0
2.887,0.0,0.0,0.0
2.887,0.0,0.0,0.0
2.887,0.0,0.0,0.0
2.887,0.0,0.0,0.0
3.138,0.0,0.0,0.0
3.138,0.0,0.0,0.0
3.138,0.0,0.0,0.0
3.138,0.0,0.0,0.0
3.138,0.0,0.0,0.0
3.388,0.0,0.0,0.0
3.388,0.0,0.0,0.0
3.388,0.0,0.0,0.0
3.388,0.0,0.0,0.0
3.388,0.0,0.0,0.0
3.638,0.0,0.0,0.0
3.638,0.0,0.0,0.0
3.638,0.0,0.0,0.0
3.638,0.0,0.0,0.0
3.638,0.0,0.0,0.0
3.888,0.0,0.0,0.0
