timestamp,header,name,position,velocity,effort
1769099704488426594,"{'stamp': {'sec': 1769099704, 'nanosec': 462522184}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099704534954221,"{'stamp': {'sec': 1769099704, 'nanosec': 512556034}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099704588418985,"{'stamp': {'sec': 1769099704, 'nanosec': 562514123}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099704643325706,"{'stamp': {'sec': 1769099704, 'nanosec': 612526880}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099704689410969,"{'stamp': {'sec': 1769099704, 'nanosec': 662519710}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099704738127198,"{'stamp': {'sec': 1769099704, 'nanosec': 712539263}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099704790259943,"{'stamp': {'sec': 1769099704, 'nanosec': 762514242}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099704838735059,"{'stamp': {'sec': 1769099704, 'nanosec': 812544184}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099704886871917,"{'stamp': {'sec': 1769099704, 'nanosec': 862519736}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.572181716]","[0.0, 0.0]",[]
1769099704943893110,"{'stamp': {'sec': 1769099704, 'nanosec': 912537382}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099704983816797,"{'stamp': {'sec': 1769099704, 'nanosec': 962526916}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099705033474441,"{'stamp': {'sec': 1769099705, 'nanosec': 12544117}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099705093692125,"{'stamp': {'sec': 1769099705, 'nanosec': 62524780}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099705136664239,"{'stamp': {'sec': 1769099705, 'nanosec': 112554684}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099705188236145,"{'stamp': {'sec': 1769099705, 'nanosec': 162522365}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099705243172728,"{'stamp': {'sec': 1769099705, 'nanosec': 212555825}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.572181716]","[0.0, 0.0]",[]
1769099705287810675,"{'stamp': {'sec': 1769099705, 'nanosec': 262525636}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099705338056680,"{'stamp': {'sec': 1769099705, 'nanosec': 312551874}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099705393335638,"{'stamp': {'sec': 1769099705, 'nanosec': 362521889}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.572181716]","[0.0, 0.0]",[]
1769099705434748001,"{'stamp': {'sec': 1769099705, 'nanosec': 412549033}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099705488603474,"{'stamp': {'sec': 1769099705, 'nanosec': 462518418}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099705546638481,"{'stamp': {'sec': 1769099705, 'nanosec': 512529415}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099705588853708,"{'stamp': {'sec': 1769099705, 'nanosec': 562520726}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099705633739532,"{'stamp': {'sec': 1769099705, 'nanosec': 612536353}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099705693812563,"{'stamp': {'sec': 1769099705, 'nanosec': 662518701}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.572181716]","[0.0, 0.0]",[]
1769099705736614637,"{'stamp': {'sec': 1769099705, 'nanosec': 712530809}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099705789206587,"{'stamp': {'sec': 1769099705, 'nanosec': 762523194}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099705843583894,"{'stamp': {'sec': 1769099705, 'nanosec': 812549191}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.572181716]","[0.0, 0.0]",[]
1769099705889028874,"{'stamp': {'sec': 1769099705, 'nanosec': 862537613}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099705948045742,"{'stamp': {'sec': 1769099705, 'nanosec': 912531721}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099705991789312,"{'stamp': {'sec': 1769099705, 'nanosec': 962523495}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.572181716]","[0.0, 0.0]",[]
1769099706033483106,"{'stamp': {'sec': 1769099706, 'nanosec': 12548306}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099706094182025,"{'stamp': {'sec': 1769099706, 'nanosec': 62534876}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099706141697345,"{'stamp': {'sec': 1769099706, 'nanosec': 112552131}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099706184624539,"{'stamp': {'sec': 1769099706, 'nanosec': 162532756}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099706244811742,"{'stamp': {'sec': 1769099706, 'nanosec': 212545641}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.572181716]","[0.0, 0.0]",[]
1769099706288572400,"{'stamp': {'sec': 1769099706, 'nanosec': 262535341}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099706338841060,"{'stamp': {'sec': 1769099706, 'nanosec': 312554318}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099706398333400,"{'stamp': {'sec': 1769099706, 'nanosec': 362526869}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099706435946788,"{'stamp': {'sec': 1769099706, 'nanosec': 412559032}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099706486623799,"{'stamp': {'sec': 1769099706, 'nanosec': 462534620}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099706545789041,"{'stamp': {'sec': 1769099706, 'nanosec': 512550394}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099706589617568,"{'stamp': {'sec': 1769099706, 'nanosec': 562534834}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.572181716]","[0.0, 0.0]",[]
1769099706633973932,"{'stamp': {'sec': 1769099706, 'nanosec': 612555404}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099706696669210,"{'stamp': {'sec': 1769099706, 'nanosec': 662520825}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099706739701734,"{'stamp': {'sec': 1769099706, 'nanosec': 712562377}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099706788081276,"{'stamp': {'sec': 1769099706, 'nanosec': 762544354}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099706845681372,"{'stamp': {'sec': 1769099706, 'nanosec': 812572684}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099706888183103,"{'stamp': {'sec': 1769099706, 'nanosec': 862542086}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099706948430229,"{'stamp': {'sec': 1769099706, 'nanosec': 912552601}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099706986510579,"{'stamp': {'sec': 1769099706, 'nanosec': 962542800}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.572181716]","[0.0, 0.0]",[]
1769099707033574966,"{'stamp': {'sec': 1769099707, 'nanosec': 12556889}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099707096807211,"{'stamp': {'sec': 1769099707, 'nanosec': 62541809}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099707139746190,"{'stamp': {'sec': 1769099707, 'nanosec': 112553008}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099707187764475,"{'stamp': {'sec': 1769099707, 'nanosec': 162547707}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099707241933490,"{'stamp': {'sec': 1769099707, 'nanosec': 212558073}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099707287708934,"{'stamp': {'sec': 1769099707, 'nanosec': 262544475}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099707339538615,"{'stamp': {'sec': 1769099707, 'nanosec': 312563044}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.572181716]","[0.0, 0.0]",[]
1769099707391003337,"{'stamp': {'sec': 1769099707, 'nanosec': 362545669}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099707435759002,"{'stamp': {'sec': 1769099707, 'nanosec': 412570423}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099707483994036,"{'stamp': {'sec': 1769099707, 'nanosec': 462543714}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099707543728416,"{'stamp': {'sec': 1769099707, 'nanosec': 512562673}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099707587183622,"{'stamp': {'sec': 1769099707, 'nanosec': 562540890}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099707633539502,"{'stamp': {'sec': 1769099707, 'nanosec': 612569793}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099707694616051,"{'stamp': {'sec': 1769099707, 'nanosec': 662550417}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099707735659736,"{'stamp': {'sec': 1769099707, 'nanosec': 712565283}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099707787908079,"{'stamp': {'sec': 1769099707, 'nanosec': 762551611}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099707839726200,"{'stamp': {'sec': 1769099707, 'nanosec': 812576791}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099707890043842,"{'stamp': {'sec': 1769099707, 'nanosec': 862552212}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099707937076072,"{'stamp': {'sec': 1769099707, 'nanosec': 912562837}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099707989292896,"{'stamp': {'sec': 1769099707, 'nanosec': 962536109}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099708034731993,"{'stamp': {'sec': 1769099708, 'nanosec': 12568308}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099708090712226,"{'stamp': {'sec': 1769099708, 'nanosec': 62539191}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099708141563687,"{'stamp': {'sec': 1769099708, 'nanosec': 112570594}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.572181716]","[0.0, 0.0]",[]
1769099708188535143,"{'stamp': {'sec': 1769099708, 'nanosec': 162537773}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099708244489216,"{'stamp': {'sec': 1769099708, 'nanosec': 212578564}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099708289082849,"{'stamp': {'sec': 1769099708, 'nanosec': 262538261}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099708338795495,"{'stamp': {'sec': 1769099708, 'nanosec': 312577052}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099708392489308,"{'stamp': {'sec': 1769099708, 'nanosec': 362550417}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099708433799394,"{'stamp': {'sec': 1769099708, 'nanosec': 412577819}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099708487334287,"{'stamp': {'sec': 1769099708, 'nanosec': 462548739}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099708544692458,"{'stamp': {'sec': 1769099708, 'nanosec': 512567456}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099708587691262,"{'stamp': {'sec': 1769099708, 'nanosec': 562547802}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099708635011327,"{'stamp': {'sec': 1769099708, 'nanosec': 612568574}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099708693776964,"{'stamp': {'sec': 1769099708, 'nanosec': 662559809}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099708739056004,"{'stamp': {'sec': 1769099708, 'nanosec': 712580137}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099708789244782,"{'stamp': {'sec': 1769099708, 'nanosec': 762544483}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099708840538781,"{'stamp': {'sec': 1769099708, 'nanosec': 812630941}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.572181716]","[0.0, 0.0]",[]
1769099708887231700,"{'stamp': {'sec': 1769099708, 'nanosec': 862545323}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099708938628694,"{'stamp': {'sec': 1769099708, 'nanosec': 912579300}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099708988680221,"{'stamp': {'sec': 1769099708, 'nanosec': 962567257}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099709034618159,"{'stamp': {'sec': 1769099709, 'nanosec': 12579714}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099709094122552,"{'stamp': {'sec': 1769099709, 'nanosec': 62566115}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099709141784114,"{'stamp': {'sec': 1769099709, 'nanosec': 112584849}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099709185582153,"{'stamp': {'sec': 1769099709, 'nanosec': 162568361}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099709244783812,"{'stamp': {'sec': 1769099709, 'nanosec': 212589911}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099709291802075,"{'stamp': {'sec': 1769099709, 'nanosec': 262616572}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099709338976934,"{'stamp': {'sec': 1769099709, 'nanosec': 312606232}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099709385110731,"{'stamp': {'sec': 1769099709, 'nanosec': 362571614}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099709439048521,"{'stamp': {'sec': 1769099709, 'nanosec': 412615386}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099709486677241,"{'stamp': {'sec': 1769099709, 'nanosec': 462550471}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099709536989168,"{'stamp': {'sec': 1769099709, 'nanosec': 512589317}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099709591973352,"{'stamp': {'sec': 1769099709, 'nanosec': 562568718}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099709634806060,"{'stamp': {'sec': 1769099709, 'nanosec': 612603953}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099709698741093,"{'stamp': {'sec': 1769099709, 'nanosec': 662568353}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099709742434763,"{'stamp': {'sec': 1769099709, 'nanosec': 712602088}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099709787251122,"{'stamp': {'sec': 1769099709, 'nanosec': 762564174}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099709840702440,"{'stamp': {'sec': 1769099709, 'nanosec': 812605131}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099709890396876,"{'stamp': {'sec': 1769099709, 'nanosec': 864994542}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099709938014135,"{'stamp': {'sec': 1769099709, 'nanosec': 912587433}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099709991398516,"{'stamp': {'sec': 1769099709, 'nanosec': 962565852}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099710035882757,"{'stamp': {'sec': 1769099710, 'nanosec': 12595383}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099710087111057,"{'stamp': {'sec': 1769099710, 'nanosec': 62564672}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099710139155597,"{'stamp': {'sec': 1769099710, 'nanosec': 112600776}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099710187022518,"{'stamp': {'sec': 1769099710, 'nanosec': 162573121}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099710238912966,"{'stamp': {'sec': 1769099710, 'nanosec': 212596262}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099710286661111,"{'stamp': {'sec': 1769099710, 'nanosec': 262566273}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099710344640786,"{'stamp': {'sec': 1769099710, 'nanosec': 312623804}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
1769099710386841533,"{'stamp': {'sec': 1769099710, 'nanosec': 365033325}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[1699.276656636, 1666.570647735]","[0.0, 0.0]",[]
