Time (s),X (m),Y (m),Yaw (deg)
1.922,0.0,0.0,0.0
13.561,0.9007,-0.032,1.79
22.791,1.8086,-0.0407,0.72
32.021,2.7204,-0.0366,18.01
41.252,3.5614,0.2171,15.79
50.482,4.4431,0.3488,3.38
59.711,5.4073,0.3382,-16.24
68.941,6.2317,0.0593,-0.27
78.172,7.1222,0.0426,1.45
87.402,8.0323,0.0381,2.57
96.633,8.991,0.0623,4.52
105.864,9.8781,0.1177,-0.72
115.093,10.7661,0.0662,-1.26
124.323,11.706,0.0243,-0.44
133.553,12.5769,-0.1518,-15.42
142.783,13.4544,-0.4362,-16.67
152.014,14.3288,-0.7482,-29.15
161.244,14.8912,-1.4515,-79.6
170.474,14.7574,-2.3619,-99.82
179.705,14.8246,-3.2361,-80.82
188.935,14.934,-4.1251,-91.93
198.166,14.8743,-5.0842,-91.03
207.397,14.5582,-5.8859,-122.64
212.012,14.4073,-6.3423,-89.87
221.243,14.3934,-7.2319,-88.59
230.473,14.5171,-8.1568,-74.38
239.703,14.55,-9.0317,-93.63
248.934,14.4511,-9.8706,-95.27
258.164,14.3263,-10.7237,-101.55
267.394,13.9649,-11.5407,-117.53
276.624,13.5062,-12.3469,-125.12
285.854,12.8641,-12.9968,-159.24
295.085,11.9444,-12.9744,164.12
304.315,11.0739,-12.7459,172.7
313.546,10.1706,-12.5853,173.85
322.776,9.2541,-12.481,174.45
332.007,8.3594,-12.3708,173.3
341.237,7.4541,-12.2453,-171.38
350.467,6.5444,-12.3373,-179.52
359.697,5.6648,-12.3196,-179.8
368.928,4.7447,-12.3148,-178.13
378.158,3.8238,-12.2222,168.32
387.389,2.9531,-12.0255,169.6
396.218,2.0506,-11.8377,171.74
403.843,1.2161,-11.5951,159.05
411.669,0.3577,-11.1642,145.8
419.294,-0.283,-10.5515,130.24
426.92,-0.6847,-9.7508,107.72
434.546,-0.8649,-8.8952,94.88
442.171,-0.8722,-8.0273,91.05
449.796,-0.8094,-7.1375,84.05
457.42,-0.6701,-6.3005,77.2
465.046,-0.5019,-5.4105,83.17
472.671,-0.3625,-4.5661,83.71
480.898,-0.269,-3.7054,85.28
490.131,-0.1429,-2.8288,86.17
499.359,-0.0625,-1.9509,87.06
508.589,0.0115,-1.0228,87.21
519.425,0.1375,-0.0886,57.63
524.642,0.4786,0.2343,28.44
543.303,1.3506,0.3597,6.99
558.555,2.238,0.327,-6.14
563.372,3.1635,0.2319,-0.54
568.189,4.0379,0.2313,3.59
573.405,4.9024,0.3521,14.58
576.414,5.3851,0.3875,-13.41
582.634,6.3048,0.3008,0.49
