Time (s),X (m),Y (m),Yaw (deg)
-0.036,0.0,0.0,0.0
-0.036,0.0,0.0,0.0
-0.036,0.0,0.0,0.0
-0.036,0.0,0.0,0.0
-0.036,0.0,0.0,0.0
-0.036,0.0,0.0,0.0
0.214,0.0,0.0,0.0
0.214,0.0,0.0,0.0
0.214,0.0,0.0,0.0
0.214,0.0,0.0,0.0
0.214,0.0,0.0,0.0
0.465,0.0,0.0,0.0
0.465,0.0,0.0,0.0
0.465,0.0,0.0,0.0
0.465,0.0,0.0,0.0
0.465,0.0,0.0,0.0
0.714,0.0,0.0,0.0
0.714,0.0,0.0,0.0
0.714,0.0,0.0,0.0
0.714,0.0,0.0,0.0
0.714,0.0,0.0,0.0
0.964,0.0,0.0,0.0
0.964,0.0,0.0,0.0
0.964,0.0,0.0,0.0
0.964,0.0,0.0,0.0
0.964,0.0,0.0,0.0
1.214,0.0,0.0,0.0
1.214,0.0,0.0,0.0
1.214,0.0,0.0,0.0
1.214,0.0,0.0,0.0
1.214,0.0,0.0,0.0
1.464,0.0,0.0,0.0
1.464,0.0,0.0,-0.02
1.464,0.0,0.0,-0.02
1.464,0.0,0.0,0.0
1.464,0.0,0.0,0.0
1.714,0.0,0.0,0.0
1.714,0.0,0.0,0.0
1.714,0.0,0.0,0.0
1.714,0.0,0.0,0.0
1.714,0.0,0.0,0.0
1.964,0.0,0.0,0.0
1.964,0.0,0.0,0.0
1.964,0.0,0.0,0.0
1.964,0.0,0.0,0.0
1.964,0.0,0.0,0.0
2.214,0.0,0.0,0.0
2.214,0.0,0.0,0.0
2.214,0.0,0.0,0.0
2.214,0.0,0.0,0.0
2.214,0.0,0.0,0.0
2.464,0.0,0.0,0.0
2.464,0.0,0.0,0.0
2.464,0.0,0.0,0.0
2.464,0.0,0.0,0.0
2.464,0.0,0.0,0.0
2.714,0.0,0.0,0.0
2.714,0.0,0.0,-0.02
2.714,0.0,0.0,0.0
2.714,0.0,0.0,0.0
2.714,0.0,0.0,-0.02
2.965,0.0001,0.0,-0.04
2.965,0.0001,-0.0,-0.07
2.965,0.0003,-0.0,-0.15
2.965,0.0007,-0.0,-0.16
2.965,0.0012,-0.0,-0.13
3.215,0.0017,-0.0,-0.09
3.215,0.0024,-0.0,-0.05
3.215,0.0027,-0.0,-0.07
3.215,0.003,-0.0,-0.05
3.215,0.0036,-0.0,-0.05
3.465,0.0041,-0.0,-0.01
3.465,0.0047,-0.0,-0.05
3.465,0.005,-0.0,-0.07
3.465,0.0053,-0.0,-0.06
3.465,0.0057,-0.0,-0.04
3.715,0.0062,-0.0,0.01
3.715,0.0067,-0.0,0.05
3.715,0.0074,-0.0,0.05
3.715,0.0078,-0.0,0.05
3.715,0.0082,-0.0,0.02
3.964,0.0087,-0.0,0.07
3.964,0.0092,-0.0,0.09
3.964,0.0098,-0.0,0.1
3.964,0.0108,-0.0,0.06
3.964,0.0116,-0.0,0.08
4.215,0.0125,0.0,0.1
4.215,0.0137,0.0,0.1
