timestamp,x,y,yaw
0.35225844383239746,0.020272661425962672,0.0007407180293065099,0.20132692729169352
0.5529868602752686,0.04533866128352418,5.288311863404702e-05,0.07741308570497159
0.7536468505859375,0.06325033195494605,7.025540122715309e-05,-0.16258164830326094
0.9542596340179443,0.0818249976810249,0.0013035960793538616,-0.1376336269760155
1.1549339294433594,0.10310687643999555,-0.0015539104990628702,-0.0441152433179419
1.3556203842163086,0.1400530534398244,-0.001040624183111735,0.15422811545967427
1.556281328201294,0.13527099275279228,-0.001997707840071941,0.10977702645629697
1.7569854259490967,0.13608032953173857,-0.0005652481401194736,0.04540834867473667
1.957655429840088,0.1883236106171026,-0.0023301643285306263,-0.006157394262096561
2.158338785171509,0.1942210893356329,-0.0028089558059168586,-0.06560616055854815
2.3591079711914062,0.2331458210217694,-0.002613069801572716,0.16494178808155296
2.5597829818725586,0.2436307141158247,-0.0035223853047986874,-0.030439143235881514
2.7604846954345703,0.24575687308437674,0.0003630871726725101,-0.0687197627912872
2.9611220359802246,0.28444372284257,-0.001595965733308767,-0.20198195843789366
3.1617746353149414,0.3194995661295235,-0.001774527437325524,-0.16643352071022147
3.3623807430267334,0.3227892148572701,0.0003429441877096924,0.02847451759317904
3.5629918575286865,0.35263908516420917,-0.0002803038102395923,0.01581331458797772
3.7637155055999756,0.36942136556938565,-0.0030739340568723874,-0.0284517085927836
3.9643898010253906,0.3521914651356002,0.0003649839045178711,-0.2184489957730194
4.165062189102173,0.3607675903404063,-0.0014811760600305568,-0.17342723899815124
4.365687370300293,0.4173246799825795,-0.004297669465530823,0.14925349160499624
4.566388368606567,0.39187558411491386,-0.005710443442722967,0.1303257530874487
4.766995668411255,0.4261643233301845,-0.00932011333737616,0.150338922603375
4.967717409133911,0.45706360083646547,-0.008119207874350392,0.013698614658588933
5.168247938156128,0.4668102586804487,-0.011071133054368399,0.07815923581912404
5.368848562240601,0.48982275650966767,-0.008249491896960358,0.21748804311299505
5.569459438323975,0.5009917511572973,-0.008630347458451273,0.18262065800324306
5.770111083984375,0.5198512422828088,-0.011216558768813317,0.07376379346620246
5.97082781791687,0.5814299320133098,-0.013652112531615489,0.028337668385242334
6.171523571014404,0.5476512656246297,-0.007769189496746896,-0.13599304755208116
6.3722569942474365,0.5789867319336495,-0.01045826741802501,-0.09869207408071531
6.572882175445557,0.597786032815057,-0.014524841216013563,-0.11804702985538232
6.773614406585693,0.6041811676276285,-0.013549717024736077,0.04195140527748271
6.974212884902954,0.6595512697284176,-0.0167253015446647,0.16262409441216893
7.174889326095581,0.6678988769450096,-0.014914062841469702,0.08128440469484227
7.375468492507935,0.6958887376653975,-0.016064030442550684,-0.1306084013786342
7.57617974281311,0.7370070470620541,-0.018015903007547997,0.1428499131314056
7.776858568191528,0.7377540766148015,-0.024043940666547765,0.0928593342378258
7.97751259803772,0.7273824859622307,-0.02647503140238716,2.854370060655446e-05
8.178138732910156,0.7648037327376588,-0.026558338408321176,-0.10936495506856816
8.378739356994629,0.7875289782107397,-0.02877389363577599,0.021030603987241003
8.579427242279053,0.8008931556456295,-0.031024447043904245,0.13632507859497936
8.78005337715149,0.8333576271567762,-0.03282611876901472,0.09135692730135335
8.980825185775757,0.8692487814149319,-0.03567051044391743,0.11048193766813862
9.181471824645996,0.8929004928757205,-0.03653756564795903,-0.002556677252009313
9.382213115692139,0.9194635706651486,-0.03463801824219842,-0.11055006511977411
9.582843780517578,0.9339778253229272,-0.03625393561896485,0.03425236272491948
9.783634901046753,0.9342534748514716,-0.039784719888205415,0.18382581517673185
9.984304904937744,0.9259128149668673,-0.036774354138030006,-0.03818226209486314
10.18498969078064,0.9810445955351302,-0.04066536428515674,-0.10682360268732193
10.385608673095703,0.9728615446754553,-0.035659205970504274,-0.22213082814412252
10.586170196533203,0.984650144539685,-0.03486831309533072,-0.04060805844414087
10.786905527114868,1.0102935432749574,-0.038527389879545126,0.09045734941269569
10.987554788589478,1.0552258824511813,-0.043860584856434716,-0.12347393365868765
11.188236474990845,1.0775465664083144,-0.04167956586096741,-0.13304130696166336
11.388786554336548,1.14517590783212,-0.04603031219150417,-0.10591014798819653
11.589470148086548,1.1709219872118255,-0.04225320359925283,0.13666962337509003
11.790153503417969,1.1810686178316876,-0.04036870168604259,0.010038458928235608
11.99086332321167,1.2151676490747105,-0.045304616766424444,-0.10350013895765638
12.191474914550781,1.2338268624202344,-0.04890499493697245,-0.11402467752064029
12.392086267471313,1.2676965976616166,-0.04666452896274052,-0.2950455738114361
12.592734813690186,1.2645321742666689,-0.04728526869122203,-0.20237545882379368
12.793367385864258,1.2822550221871603,-0.04288954104484465,0.2438220651975172
12.994112491607666,1.3082734838490802,-0.04135466137656197,-0.008006511506697435
13.19465708732605,1.3458613925174523,-0.04059871609360793,-0.06346818892305263
