timestamp,header,name,position,velocity,effort
1769097854743878027,"{'stamp': {'sec': 1769097854, 'nanosec': 793073544}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.154331772, 0.694893393]","[0.0, 0.0]",[]
1769097854798451361,"{'stamp': {'sec': 1769097854, 'nanosec': 843069328}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.1558657530000005, 0.694893393]","[0.0, 0.0]",[]
1769097854843323292,"{'stamp': {'sec': 1769097854, 'nanosec': 893072222}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.1558657530000005, 0.694893393]","[0.0, 0.0]",[]
1769097854891456915,"{'stamp': {'sec': 1769097854, 'nanosec': 943071395}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.154331772, 0.694893393]","[0.0, 0.0]",[]
1769097854949611352,"{'stamp': {'sec': 1769097854, 'nanosec': 993073345}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.154331772, 0.694893393]","[0.0, 0.0]",[]
1769097854994383455,"{'stamp': {'sec': 1769097855, 'nanosec': 43070733}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.154331772, 0.694893393]","[0.0, 0.0]",[]
1769097855043023974,"{'stamp': {'sec': 1769097855, 'nanosec': 93073695}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.154331772, 0.694893393]","[0.0, 0.0]",[]
1769097855096528231,"{'stamp': {'sec': 1769097855, 'nanosec': 149567005}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.154331772, 0.694893393]","[0.0, 0.0]",[]
1769097855139533146,"{'stamp': {'sec': 1769097855, 'nanosec': 193086951}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.154331772, 0.694893393]","[0.0, 0.0]",[]
1769097855193192455,"{'stamp': {'sec': 1769097855, 'nanosec': 243073690}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.154331772, 0.694893393]","[0.0, 0.0]",[]
1769097855248037804,"{'stamp': {'sec': 1769097855, 'nanosec': 293083170}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.154331772, 0.694893393]","[0.0, 0.0]",[]
1769097855290079921,"{'stamp': {'sec': 1769097855, 'nanosec': 343075076}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.154331772, 0.694893393]","[0.0, 0.0]",[]
1769097855353762200,"{'stamp': {'sec': 1769097855, 'nanosec': 393077408}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.154331772, 0.694893393]","[0.0, 0.0]",[]
1769097855399394338,"{'stamp': {'sec': 1769097855, 'nanosec': 448601451}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.154331772, 0.694893393]","[0.0, 0.0]",[]
1769097855445050060,"{'stamp': {'sec': 1769097855, 'nanosec': 493079386}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.154331772, 0.694893393]","[0.0, 0.0]",[]
1769097855500039240,"{'stamp': {'sec': 1769097855, 'nanosec': 543076385}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.154331772, 0.694893393]","[0.0, 0.0]",[]
1769097855545088077,"{'stamp': {'sec': 1769097855, 'nanosec': 593078235}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.154331772, 0.694893393]","[0.0, 0.0]",[]
1769097855592583453,"{'stamp': {'sec': 1769097855, 'nanosec': 643075197}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.154331772, 0.694893393]","[0.0, 0.0]",[]
1769097855652490482,"{'stamp': {'sec': 1769097855, 'nanosec': 693090547}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.154331772, 0.694893393]","[0.0, 0.0]",[]
1769097855692006358,"{'stamp': {'sec': 1769097855, 'nanosec': 744607762}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.154331772, 0.694893393]","[0.0, 0.0]",[]
1769097855743329073,"{'stamp': {'sec': 1769097855, 'nanosec': 793080488}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.154331772, 0.694893393]","[0.0, 0.0]",[]
1769097855803754512,"{'stamp': {'sec': 1769097855, 'nanosec': 852615805}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.154331772, 0.694893393]","[0.0, 0.0]",[]
1769097855842978897,"{'stamp': {'sec': 1769097855, 'nanosec': 893080059}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.154331772, 0.694893393]","[0.0, 0.0]",[]
1769097855891085097,"{'stamp': {'sec': 1769097855, 'nanosec': 943601784}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.154331772, 0.694893393]","[0.0, 0.0]",[]
1769097855946079017,"{'stamp': {'sec': 1769097855, 'nanosec': 998657842}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.154331772, 0.694893393]","[0.0, 0.0]",[]
1769097855993439088,"{'stamp': {'sec': 1769097856, 'nanosec': 43083382}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.154331772, 0.694893393]","[0.0, 0.0]",[]
1769097856043297418,"{'stamp': {'sec': 1769097856, 'nanosec': 93080003}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.1558657530000005, 0.694893393]","[0.0, 0.0]",[]
1769097856094789585,"{'stamp': {'sec': 1769097856, 'nanosec': 143116680}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.154331772, 0.694893393]","[0.0, 0.0]",[]
1769097856140031717,"{'stamp': {'sec': 1769097856, 'nanosec': 193081171}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.154331772, 0.694893393]","[0.0, 0.0]",[]
1769097856200176896,"{'stamp': {'sec': 1769097856, 'nanosec': 243092978}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.1558657530000005, 0.694893393]","[0.0007913671894392689, 0.0]",[]
1769097856243489935,"{'stamp': {'sec': 1769097856, 'nanosec': 293081173}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.157399734, 0.694893393]","[0.002374101568317807, 0.0]",[]
1769097856291918765,"{'stamp': {'sec': 1769097856, 'nanosec': 343088386}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.160467696, 0.694893393]","[0.004748203136635614, 0.0007913671894392689]",[]
1769097856351566716,"{'stamp': {'sec': 1769097856, 'nanosec': 400619327}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.168137601, 0.696427374]","[0.007913671894392689, 0.006330937515514151]",[]
1769097856394229075,"{'stamp': {'sec': 1769097856, 'nanosec': 443117147}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.183477411, 0.710233203]","[0.008705039083831958, 0.010287773462710497]",[]
1769097856439757157,"{'stamp': {'sec': 1769097856, 'nanosec': 493084842}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.195749259, 0.725573013]","[0.009496406273271227, 0.012661875031028303]",[]
1769097856494065623,"{'stamp': {'sec': 1769097856, 'nanosec': 543089519}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.209555088, 0.742446804]","[0.009496406273271227, 0.010287773462710497]",[]
1769097856544449706,"{'stamp': {'sec': 1769097856, 'nanosec': 594635985}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.22796286, 0.763922538]","[0.007913671894392689, 0.007913671894392689]",[]
1769097856592226786,"{'stamp': {'sec': 1769097856, 'nanosec': 643106557}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.238700727, 0.773126424]","[0.007913671894392689, 0.007913671894392689]",[]
1769097856650405532,"{'stamp': {'sec': 1769097856, 'nanosec': 699638730}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.247904613, 0.783864291]","[0.008705039083831958, 0.009496406273271227]",[]
1769097856690166420,"{'stamp': {'sec': 1769097856, 'nanosec': 743082984}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.266312385, 0.802272063]","[0.010287773462710497, 0.011870507841589033]",[]
1769097856753572810,"{'stamp': {'sec': 1769097856, 'nanosec': 793639887}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.278584233, 0.817611873]","[0.009496406273271227, 0.009496406273271227]",[]
1769097856795268513,"{'stamp': {'sec': 1769097856, 'nanosec': 843088300}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.2985259860000005, 0.834485664]","[0.007913671894392689, 0.006330937515514151]",[]
1769097856844203259,"{'stamp': {'sec': 1769097856, 'nanosec': 893671389}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.307729872, 0.842155569]","[0.007122304704953421, 0.007122304704953421]",[]
1769097856898334330,"{'stamp': {'sec': 1769097856, 'nanosec': 943091116}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.318467739, 0.852893436]","[0.006330937515514151, 0.007122304704953421]",[]
1769097856944580138,"{'stamp': {'sec': 1769097856, 'nanosec': 994649120}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.330739587, 0.866699265]","[0.008705039083831958, 0.010287773462710497]",[]
1769097856992635342,"{'stamp': {'sec': 1769097857, 'nanosec': 43092242}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.341477454, 0.882039075]","[0.010287773462710497, 0.011870507841589033]",[]
1769097857052772959,"{'stamp': {'sec': 1769097857, 'nanosec': 101661479}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.355283283, 0.898912866]","[0.010287773462710497, 0.010287773462710497]",[]
1769097857090510086,"{'stamp': {'sec': 1769097857, 'nanosec': 143096100}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.376759017, 0.9203886]","[0.009496406273271227, 0.009496406273271227]",[]
1769097857142549777,"{'stamp': {'sec': 1769097857, 'nanosec': 193098806}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.3890308650000005, 0.932660448]","[0.008705039083831958, 0.007913671894392689]",[]
1769097857200453695,"{'stamp': {'sec': 1769097857, 'nanosec': 243095624}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.401302713, 0.941864334]","[0.008705039083831958, 0.010287773462710497]",[]
1769097857242741356,"{'stamp': {'sec': 1769097857, 'nanosec': 293096238}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.416642523, 0.961806087]","[0.009496406273271227, 0.011079140652149764]",[]
1769097857292844260,"{'stamp': {'sec': 1769097857, 'nanosec': 343093667}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.430448352, 0.977145897]","[0.013453242220467572, 0.012661875031028303]",[]
1769097857348511262,"{'stamp': {'sec': 1769097857, 'nanosec': 393093503}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.447322143, 0.994019688]","[0.01661871097822465, 0.015035976599346109]",[]
1769097857394469227,"{'stamp': {'sec': 1769097857, 'nanosec': 443096265}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.481069725, 1.024699308]","[0.015827343788785378, 0.01661871097822465]",[]
1769097857442540112,"{'stamp': {'sec': 1769097857, 'nanosec': 493092120}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.502545459, 1.047709023]","[0.018992812546542455, 0.020575546925420993]",[]
1769097857496460035,"{'stamp': {'sec': 1769097857, 'nanosec': 543096253}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.528623136, 1.075320681]","[0.018992812546542455, 0.018201445357103184]",[]
1769097857542972917,"{'stamp': {'sec': 1769097857, 'nanosec': 593092774}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.56543868, 1.112136225]","[0.017410078167663916, 0.018992812546542455]",[]
1769097857593603126,"{'stamp': {'sec': 1769097857, 'nanosec': 643095259}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.589982376, 1.136679921]","[0.019784179735981722, 0.019784179735981722]",[]
1769097857650648272,"{'stamp': {'sec': 1769097857, 'nanosec': 693105262}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.616060053, 1.164291579]","[0.018201445357103184, 0.018201445357103184]",[]
1769097857693722710,"{'stamp': {'sec': 1769097857, 'nanosec': 743098190}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.651341616, 1.199573142]","[0.018992812546542455, 0.020575546925420993]",[]
1769097857743221111,"{'stamp': {'sec': 1769097857, 'nanosec': 793094175}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.677419293, 1.2271848]","[0.019784179735981722, 0.019784179735981722]",[]
1769097857800611559,"{'stamp': {'sec': 1769097857, 'nanosec': 843096141}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.70349697, 1.253262477]","[0.017410078167663916, 0.018992812546542455]",[]
1769097857840292166,"{'stamp': {'sec': 1769097857, 'nanosec': 893096162}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.7387785330000005, 1.291612002]","[0.019784179735981722, 0.019784179735981722]",[]
1769097857894464987,"{'stamp': {'sec': 1769097857, 'nanosec': 943096776}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.766390191, 1.31922366]","[0.019784179735981722, 0.018992812546542455]",[]
1769097857953099634,"{'stamp': {'sec': 1769097857, 'nanosec': 993095613}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.792467868, 1.342233375]","[0.017410078167663916, 0.019784179735981722]",[]
1769097857994222206,"{'stamp': {'sec': 1769097858, 'nanosec': 43097332}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.827749431, 1.382116881]","[0.018992812546542455, 0.02136691411486026]",[]
1769097858039621736,"{'stamp': {'sec': 1769097858, 'nanosec': 93093624}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.853827108, 1.409728539]","[0.020575546925420993, 0.019784179735981722]",[]
1769097858097723939,"{'stamp': {'sec': 1769097858, 'nanosec': 143114084}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.8814387660000005, 1.437340197]","[0.018992812546542455, 0.020575546925420993]",[]
1769097858143118660,"{'stamp': {'sec': 1769097858, 'nanosec': 193101043}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.91825431, 1.477223703]","[0.02136691411486026, 0.02215828130429953]",[]
1769097858193641958,"{'stamp': {'sec': 1769097858, 'nanosec': 243105724}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.944331987, 1.504835361]","[0.019784179735981722, 0.018992812546542455]",[]
1769097858248509581,"{'stamp': {'sec': 1769097858, 'nanosec': 293106498}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[6.970409664, 1.529379057]","[0.020575546925420993, 0.018201445357103184]",[]
1769097858293611670,"{'stamp': {'sec': 1769097858, 'nanosec': 343101457}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[7.01029317, 1.566194601]","[0.02215828130429953, 0.019784179735981722]",[]
1769097858339667350,"{'stamp': {'sec': 1769097858, 'nanosec': 393100638}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[7.04097279, 1.593806259]","[0.02215828130429953, 0.023741015683178067]",[]
1769097858396619931,"{'stamp': {'sec': 1769097858, 'nanosec': 443103301}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[7.068584448, 1.622951898]","[0.026906484440935144, 0.026906484440935144]",[]
1769097858439499261,"{'stamp': {'sec': 1769097858, 'nanosec': 493101575}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[7.122273783, 1.675107252]","[0.026906484440935144, 0.02769785163037441]",[]
1769097858493420106,"{'stamp': {'sec': 1769097858, 'nanosec': 543103089}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[7.157555346, 1.711922796]","[0.02928058600925295, 0.02928058600925295]",[]
1769097858542259634,"{'stamp': {'sec': 1769097858, 'nanosec': 593099196}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[7.197438852, 1.753340283]","[0.028489218819813682, 0.028489218819813682]",[]
1769097858593807076,"{'stamp': {'sec': 1769097858, 'nanosec': 643104230}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[7.2526621680000005, 1.808563599]","[0.02928058600925295, 0.02928058600925295]",[]
1769097858647569071,"{'stamp': {'sec': 1769097858, 'nanosec': 693103170}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[7.294079655, 1.845379143]","[0.028489218819813682, 0.02928058600925295]",[]
1769097858693859354,"{'stamp': {'sec': 1769097858, 'nanosec': 743107870}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[7.349302971, 1.90213644]","[0.030071953198692217, 0.02928058600925295]",[]
1769097858740287116,"{'stamp': {'sec': 1769097858, 'nanosec': 793103162}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[7.390720458, 1.940485965]","[0.02928058600925295, 0.028489218819813682]",[]
1769097858798144196,"{'stamp': {'sec': 1769097858, 'nanosec': 843104621}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[7.429069983, 1.975767528]","[0.03402878914588856, 0.03402878914588856]",[]
1769097858842480829,"{'stamp': {'sec': 1769097858, 'nanosec': 893105340}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[7.499633109, 2.041728711]","[0.038776992282524174, 0.039568359471963445]",[]
1769097858899323863,"{'stamp': {'sec': 1769097858, 'nanosec': 943108762}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[7.551788463, 2.092350084]","[0.04669066417691686, 0.048273398555795405]",[]
1769097858946917688,"{'stamp': {'sec': 1769097858, 'nanosec': 993104813}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[7.642293342, 2.185922925]","[0.05302160169243102, 0.05302160169243102]",[]
1769097858994496685,"{'stamp': {'sec': 1769097859, 'nanosec': 43107193}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[7.714390449, 2.253418089]","[0.05539570326074882, 0.056187070450188094]",[]
1769097859051123602,"{'stamp': {'sec': 1769097859, 'nanosec': 93110460}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[7.791089499, 2.328583158]","[0.06172664077626298, 0.060143906397384435]",[]
1769097859091464418,"{'stamp': {'sec': 1769097859, 'nanosec': 143123005}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[7.9092060360000005, 2.443631733]","[0.06568347672345932, 0.06489210953402005]",[]
1769097859140672733,"{'stamp': {'sec': 1769097859, 'nanosec': 193109642}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[8.001244896, 2.53106865]","[0.07043167986009494, 0.07043167986009494]",[]
1769097859200710102,"{'stamp': {'sec': 1769097859, 'nanosec': 243112002}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[8.091749775, 2.620039548]","[0.07676261737560909, 0.07597125018616982]",[]
1769097859243323851,"{'stamp': {'sec': 1769097859, 'nanosec': 293121732}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[8.243613894, 2.768835705]","[0.07834535175448762, 0.07597125018616982]",[]
1769097859293793568,"{'stamp': {'sec': 1769097859, 'nanosec': 343112888}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[8.346390621, 2.8685444700000002]","[0.07834535175448762, 0.07834535175448762]",[]
1769097859349452647,"{'stamp': {'sec': 1769097859, 'nanosec': 393108581}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[8.444565405, 2.966719254]","[0.08309355489112323, 0.08230218770168397]",[]
1769097859394764402,"{'stamp': {'sec': 1769097859, 'nanosec': 443122904}, 'frame_id': 'base_link'}","['wheel_left_joint', 'wheel_right_joint']","[8.60563341, 3.12932124]","[0.08625902364888031, 0.08546765645944104]",[]
