Time (s),X (m),Y (m),Yaw (deg)
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0
0.25,0.0,0.0,0.0
0.25,0.0,0.0,0.0
0.25,0.0,0.0,0.0
0.25,0.0,0.0,0.0
0.5,0.0,0.0,0.0
0.5,0.0,0.0,0.0
0.5,0.0,0.0,0.0
0.5,0.0,0.0,0.0
0.5,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.251,0.0,0.0,0.0
1.251,0.0,0.0,0.0
1.251,0.0,0.0,0.0
1.251,0.0,0.0,0.0
1.251,0.0,0.0,0.0
1.501,0.0,0.0,0.0
1.501,0.0,0.0,0.0
1.501,0.0,0.0,0.0
1.501,0.0,0.0,0.0
1.501,0.0,0.0,0.0
1.751,0.0,0.0,0.0
1.751,0.0,0.0,0.0
1.751,0.0,0.0,0.0
1.751,0.0,0.0,0.0
1.751,0.0,0.0,0.0
2.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0
2.251,0.0,0.0,0.0
2.251,0.0,0.0,0.0
2.251,0.0,0.0,0.0
2.251,0.0,0.0,0.0
2.251,0.0,0.0,0.0
2.501,0.0,0.0,0.0
2.501,0.0,0.0,0.0
2.501,0.0,0.0,0.0
2.501,0.0,0.0,0.0
2.501,0.0,0.0,0.0
2.751,0.0,0.0,0.0
2.751,0.0,0.0,0.0
2.751,0.0,0.0,0.0
2.751,0.0,0.0,0.0
2.751,0.0,0.0,0.0
3.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0
3.25,0.0,0.0,0.0
3.25,0.0,0.0,0.0
3.25,0.0,0.0,0.0
3.25,0.0,0.0,0.0
3.25,0.0,0.0,0.0
3.5,0.0,0.0,0.0
3.5,0.0,0.0,0.0
3.5,0.0,0.0,0.0
3.5,0.0,0.0,0.0
3.5,0.0,0.0,0.0
3.751,0.0,0.0,0.0
3.751,0.0,0.0,0.0
3.751,0.0,0.0,0.0
3.751,0.0,0.0,0.0
3.751,0.0,0.0,0.0
4.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0
4.25,0.0,0.0,0.0
4.25,0.0,0.0,0.0
4.25,0.0,0.0,0.0
4.25,0.0,0.0,0.0
4.25,0.0,0.0,0.0
4.501,0.0,0.0,0.0
4.501,0.0,0.0,0.0
4.501,0.0,0.0,0.0
4.501,0.0,0.0,0.0
4.501,0.0,0.0,0.0
4.751,0.0,0.0,0.0
4.751,0.0,0.0,0.0
4.751,0.0,0.0,0.0
4.751,0.0,0.0,0.0
4.751,0.0,0.0,0.0
5.001,0.0,0.0,0.0
5.001,0.0,0.0,0.0
5.001,0.0,0.0,0.0
5.001,0.0,0.0,0.0
5.001,0.0,0.0,0.0
5.25,0.0,0.0,0.0
5.25,0.0,0.0,0.0
5.25,0.0,0.0,0.0
5.25,0.0,0.0,0.0
5.25,0.0,0.0,0.0
5.501,0.0,0.0,0.0
5.501,0.0,0.0,0.0
5.501,0.0,0.0,0.0
5.501,0.0,0.0,0.0
5.501,0.0,0.0,0.0
5.751,0.0,0.0,0.0
5.751,0.0,0.0,0.0
5.751,0.0,0.0,0.0
5.751,0.0,0.0,0.0
5.751,0.0,0.0,0.0
6.001,0.0,0.0,0.0
6.001,0.0,0.0,0.0
6.001,0.0,0.0,0.0
6.001,0.0,0.0,0.0
6.001,0.0,0.0,0.0
6.251,0.0,0.0,0.0
6.251,0.0,0.0,0.0
6.251,0.0,0.0,0.0
6.251,0.0,0.0,0.0
6.251,0.0,0.0,0.0
6.5,0.0,0.0,0.0
6.5,0.0,0.0,0.0
6.5,0.0,0.0,0.0
6.5,0.0,0.0,0.0
6.5,0.0,0.0,0.0
6.751,0.0,0.0,0.0
6.751,0.0,0.0,0.0
6.751,0.0,0.0,0.0
6.751,0.0,0.0,0.0
6.751,0.0,0.0,0.0
7.001,0.0,0.0,0.0
7.001,0.0,0.0,0.0
7.001,0.0,0.0,0.0
7.001,0.0,0.0,0.0
7.001,0.0,0.0,0.0
7.251,0.0,0.0,0.0
7.251,0.0,0.0,0.0
7.251,0.0,0.0,0.0
7.251,0.0,0.0,-0.02
7.251,0.0001,-0.0,0.0
7.5,0.0003,0.0,0.04
7.5,0.0006,0.0,0.06
7.5,0.0009,0.0,0.06
7.5,0.0015,0.0,0.06
7.5,0.0019,0.0,0.08
7.751,0.0022,0.0,0.11
7.751,0.003,0.0,0.11
7.751,0.0038,0.0,0.09
7.751,0.0048,0.0,0.07
7.751,0.0065,0.0,0.09
8.001,0.0078,0.0,0.07
8.001,0.0093,0.0,0.07
8.001,0.0109,0.0,0.05
8.001,0.0133,0.0,0.05
8.001,0.0151,0.0,0.08
8.251,0.0171,0.0,0.08
8.251,0.0202,0.0,0.09
8.251,0.0223,0.0,0.09
8.251,0.0244,0.0,0.1
8.251,0.0275,0.0,0.08
8.501,0.0296,0.0,0.07
8.501,0.0331,0.0,0.04
8.501,0.0356,0.0,-0.02
8.501,0.0381,0.0,-0.04
8.501,0.0418,0.0,-0.08
8.75,0.0444,0.0,-0.06
8.75,0.047,0.0,-0.1
8.75,0.0508,0.0,-0.1
8.75,0.0534,0.0,-0.13
8.75,0.0559,0.0,-0.13
9.001,0.0599,0.0,-0.16
9.001,0.0624,0.0,-0.18
9.001,0.065,-0.0,-0.2
9.001,0.0692,-0.0,-0.24
9.001,0.072,-0.0,-0.22
9.251,0.075,-0.0,-0.24
9.251,0.0794,-0.0001,-0.21
9.251,0.0825,-0.0001,-0.23
9.251,0.0854,-0.0001,-0.21
9.251,0.0884,-0.0001,-0.19
9.501,0.0928,-0.0001,-0.18
9.501,0.0957,-0.0001,-0.1
9.501,0.0986,-0.0001,-0.16
9.501,0.1031,-0.0001,-0.13
9.501,0.1062,-0.0001,-0.1
9.751,0.1094,-0.0001,-0.06
9.751,0.1144,-0.0002,0.0
9.751,0.1177,-0.0001,0.1
9.751,0.1211,-0.0001,0.13
9.751,0.1262,-0.0001,0.14
10.001,0.1296,-0.0001,0.15
10.001,0.1332,-0.0001,0.17
10.001,0.1388,-0.0001,0.19
10.001,0.1427,-0.0001,0.14
10.001,0.1466,-0.0001,0.16
10.251,0.1522,-0.0001,0.09
10.251,0.1559,-0.0001,0.03
10.251,0.1617,-0.0001,-0.07
10.251,0.1656,-0.0001,-0.1
10.251,0.1694,-0.0001,-0.2
10.501,0.1752,-0.0001,-0.24
10.501,0.179,-0.0001,-0.26
10.501,0.1828,-0.0001,-0.21
10.501,0.1885,-0.0001,-0.15
10.501,0.1923,-0.0001,-0.12
10.751,0.1962,-0.0002,-0.06
10.751,0.2,-0.0002,-0.03
10.751,0.2059,-0.0002,0.01
10.751,0.2095,-0.0002,0.09
10.751,0.2134,-0.0002,0.09
11.001,0.2192,-0.0001,0.09
11.001,0.2229,-0.0001,0.15
11.001,0.2284,-0.0001,0.15
11.001,0.2323,-0.0001,0.13
11.001,0.236,-0.0001,0.08
11.251,0.2418,-0.0001,0.09
11.251,0.2456,-0.0001,0.07
11.251,0.2494,-0.0001,0.11
11.251,0.2553,-0.0001,0.09
11.251,0.2592,-0.0001,0.06
11.501,0.2631,-0.0001,0.03
11.501,0.2691,-0.0001,-0.07
11.501,0.2729,-0.0001,-0.13
11.501,0.277,-0.0001,-0.18
11.501,0.2808,-0.0001,-0.2
11.751,0.2866,-0.0001,-0.2
11.751,0.2904,-0.0001,-0.21
11.751,0.2942,-0.0001,-0.2
11.751,0.2999,-0.0002,-0.21
11.751,0.3036,-0.0002,-0.15
12.001,0.3073,-0.0002,-0.11
12.001,0.3129,-0.0002,-0.01
12.001,0.3167,-0.0002,0.07
