Time (s),X (m),Y (m),Yaw (deg)
0.0,-31.4667,5.8452,-50.8
0.05,-31.4667,5.8452,-50.8
0.1,-31.4667,5.8452,-50.8
0.15,-31.4667,5.8452,-50.8
0.2,-31.4667,5.8452,-50.8
0.25,-31.4667,5.8452,-50.8
0.325,-31.4667,5.8452,-50.8
0.35,-31.4667,5.8452,-50.8
0.4,-31.4667,5.8452,-50.8
0.475,-31.4667,5.8452,-50.8
0.5,-31.4667,5.8452,-50.8
0.55,-31.4667,5.8452,-50.8
0.625,-31.4667,5.8452,-50.8
0.65,-31.4667,5.8452,-50.8
0.7,-31.4667,5.8452,-50.8
1.095,-31.4667,5.8452,-50.8
1.1,-31.4667,5.8452,-50.8
1.1,-31.4667,5.8452,-50.8
1.1,-31.4667,5.8452,-50.8
1.1,-31.4667,5.8452,-50.8
1.1,-31.4667,5.8452,-50.8
1.1,-31.4667,5.8452,-50.8
1.1,-31.4667,5.8452,-50.8
1.15,-31.4667,5.8452,-50.8
1.225,-31.4667,5.8452,-50.8
1.25,-31.4667,5.8452,-50.8
1.3,-31.4667,5.8452,-50.8
1.375,-31.4667,5.8452,-50.8
1.4,-31.4667,5.8452,-50.8
1.45,-31.4667,5.8452,-50.8
1.525,-31.4667,5.8452,-50.8
1.55,-31.4667,5.8452,-50.8
1.6,-31.4667,5.8452,-50.8
1.675,-31.4666,5.8452,-50.82
1.7,-31.4666,5.8452,-50.82
1.75,-31.4667,5.8452,-50.8
1.825,-31.4667,5.8452,-50.8
1.85,-31.4667,5.8452,-50.8
2.214,-31.4667,5.8452,-50.8
2.214,-31.4667,5.8452,-50.8
2.214,-31.4667,5.8452,-50.8
2.225,-31.4667,5.8452,-50.8
2.225,-31.4667,5.8452,-50.8
2.225,-31.4667,5.8452,-50.8
2.225,-31.4667,5.8452,-50.8
2.275,-31.4667,5.8452,-50.8
2.3,-31.4667,5.8452,-50.8
2.375,-31.4667,5.8452,-50.8
2.4,-31.4667,5.8452,-50.8
2.45,-31.4667,5.8452,-50.8
2.525,-31.4667,5.8452,-50.8
2.55,-31.4667,5.8452,-50.8
2.6,-31.4667,5.8452,-50.8
2.675,-31.4667,5.8452,-50.8
2.7,-31.4667,5.8452,-50.8
2.75,-31.4667,5.8452,-50.8
2.825,-31.4667,5.8452,-50.8
2.85,-31.4667,5.8452,-50.8
2.9,-31.4666,5.8452,-50.82
2.95,-31.4667,5.8452,-50.8
3.0,-31.4667,5.8452,-50.8
3.075,-31.4666,5.8452,-50.82
3.1,-31.4666,5.8452,-50.83
3.15,-31.4666,5.8452,-50.88
3.225,-31.4665,5.8451,-50.96
3.225,0.0002,-0.0,-0.1
3.25,-31.4662,5.8447,-50.98
3.25,0.0006,-0.0,-0.12
3.3,0.0011,-0.0,-0.08
3.3,-31.4659,5.8443,-50.94
3.35,0.0016,-0.0,-0.03
3.35,-31.4656,5.8439,-50.89
3.4,0.0023,-0.0,0.01
3.4,-31.4652,5.8434,-50.85
3.45,-31.465,5.8432,-50.87
3.45,0.0026,-0.0,-0.01
3.525,0.0029,-0.0,0.01
3.525,-31.4648,5.8429,-50.85
3.55,-31.4644,5.8424,-50.85
3.55,0.0035,-0.0,0.01
3.625,0.004,-0.0,0.05
3.625,-31.4641,5.8421,-50.81
3.65,-31.4637,5.8416,-50.85
3.65,0.0046,-0.0,0.01
3.7,-31.4635,5.8414,-50.87
3.7,0.0049,-0.0,-0.01
3.775,-31.4633,5.8411,-50.87
3.775,0.0052,-0.0,-0.01
3.8,-31.463,5.8408,-50.85
3.8,0.0056,-0.0,0.01
3.85,-31.4628,5.8405,-50.79
3.85,0.0061,-0.0,0.07
3.925,0.0066,-0.0,0.11
3.925,-31.4624,5.8401,-50.74
3.95,0.0073,0.0,0.11
3.95,-31.462,5.8395,-50.74
4.0,-31.4617,5.8392,-50.74
4.0,0.0077,0.0,0.11
4.075,0.008,0.0,0.08
4.075,-31.4615,5.8389,-50.78
4.1,-31.4611,5.8385,-50.72
4.1,0.0086,0.0,0.14
4.15,-31.4608,5.8381,-50.7
4.15,0.0091,0.0,0.16
4.225,-31.4605,5.8377,-50.7
4.225,0.0097,0.0,0.16
4.25,-31.4598,5.8368,-50.74
4.25,0.0107,0.0,0.12
4.3,-31.4593,5.8363,-50.72
4.3,0.0115,0.0,0.14
4.375,-31.4588,5.8356,-50.7
4.375,0.0124,0.0,0.16
4.4,0.0136,0.0,0.16
4.4,-31.458,5.8347,-50.7
4.45,-31.4575,5.834,-50.7
4.45,0.0144,0.0,0.16
4.525,-31.4569,5.8333,-50.68
4.525,0.0153,0.0,0.18
4.55,-31.4562,5.8324,-50.68
4.55,0.0164,0.0,0.18
4.6,-31.4556,5.8318,-50.66
4.6,0.0173,0.0,0.19
4.675,-31.4551,5.8311,-50.66
4.675,0.0182,0.0,0.19
4.7,-31.4543,5.8302,-50.62
4.7,0.0194,0.0,0.24
4.75,-31.4538,5.8294,-50.62
4.75,0.0203,0.0,0.24
4.825,-31.4532,5.8288,-50.66
4.825,0.0211,0.0,0.2
4.85,-31.4525,5.8279,-50.6
4.85,0.0223,0.0,0.26
4.9,-31.4519,5.8272,-50.58
4.9,0.0232,0.0,0.28
4.975,0.0241,0.0001,0.28
4.975,-31.4513,5.8265,-50.58
5.0,-31.4505,5.8255,-50.54
5.0,0.0254,0.0001,0.32
5.05,-31.4499,5.8248,-50.53
5.05,0.0263,0.0001,0.33
5.125,-31.4494,5.8242,-50.55
5.125,0.0271,0.0001,0.31
5.15,0.0284,0.0001,0.27
5.15,-31.4486,5.8232,-50.58
5.2,-31.448,5.8224,-50.63
5.2,0.0294,0.0001,0.23
5.275,-31.4474,5.8217,-50.61
5.275,0.0303,0.0001,0.25
5.3,-31.4463,5.8204,-50.63
5.3,0.032,0.0001,0.23
5.35,0.0332,0.0001,0.25
5.35,-31.4455,5.8195,-50.61
5.4,-31.4447,5.8184,-50.59
5.4,0.0346,0.0001,0.27
5.45,-31.4435,5.817,-50.59
5.45,0.0364,0.0001,0.27
5.525,0.0377,0.0001,0.21
5.525,-31.4427,5.816,-50.65
5.55,0.0395,0.0001,0.22
5.55,-31.4415,5.8146,-50.64
5.6,-31.4407,5.8136,-50.67
5.6,0.0409,0.0001,0.18
5.675,-31.4399,5.8126,-50.71
5.675,0.0421,0.0001,0.14
5.7,-31.4385,5.8109,-50.77
5.7,0.0443,0.0001,0.09
5.775,-31.4374,5.8096,-50.79
5.775,0.046,0.0001,0.07
5.825,0.0491,0.0001,0.11
5.825,-31.4355,5.8072,-50.76
5.85,-31.4341,5.8054,-50.81
5.85,0.0514,0.0001,0.05
5.925,0.0539,0.0002,0.02
5.925,-31.4325,5.8035,-50.83
5.95,0.0577,0.0002,-0.03
5.95,-31.43,5.8005,-50.89
6.0,0.0607,0.0001,-0.09
6.0,-31.4282,5.7982,-50.95
6.075,0.0636,0.0001,-0.11
6.075,-31.4263,5.7959,-50.97
6.1,-31.4232,5.7921,-51.0
6.1,0.0686,0.0001,-0.14
6.15,-31.4211,5.7895,-51.05
6.15,0.0719,0.0001,-0.19
6.225,-31.4191,5.7869,-51.05
6.225,0.0752,0.0001,-0.19
6.25,-31.4157,5.7828,-51.03
6.25,0.0805,0.0001,-0.17
6.3,0.0841,0.0001,-0.18
6.3,-31.4135,5.78,-51.04
6.35,-31.4111,5.7771,-51.01
6.35,0.0878,0.0001,-0.15
6.4,0.0935,0.0001,-0.11
6.4,-31.4075,5.7727,-50.97
6.475,-31.405,5.7696,-50.97
6.475,0.0975,0.0001,-0.11
6.525,0.1039,0.0,0.01
6.525,-31.401,5.7646,-50.85
6.55,0.1081,0.0,-0.01
6.55,-31.3983,5.7614,-50.87
6.625,-31.3958,5.7583,-50.77
6.625,0.1121,0.0,0.09
6.65,-31.3918,5.7533,-50.74
6.65,0.1185,0.0001,0.12
6.7,-31.3892,5.7502,-50.77
6.7,0.1225,0.0001,0.09
6.775,-31.3866,5.7469,-50.72
6.775,0.1267,0.0001,0.14
6.8,-31.3826,5.7421,-50.74
6.8,0.1329,0.0001,0.12
6.875,-31.3801,5.739,-50.79
6.875,0.1369,0.0001,0.07
6.925,-31.3761,5.7341,-50.78
6.925,0.1433,0.0001,0.08
6.95,0.1474,0.0001,0.1
6.95,-31.3735,5.7309,-50.76
7.025,-31.3708,5.7276,-50.74
7.025,0.1516,0.0001,0.12
7.05,-31.3666,5.7225,-50.8
7.05,0.1582,0.0001,0.06
7.1,-31.364,5.7193,-50.86
7.1,0.1624,0.0001,0.0
7.175,0.1668,0.0001,-0.03
7.175,-31.3612,5.7159,-50.89
7.2,0.1732,0.0001,-0.14
7.2,-31.3572,5.7109,-50.99
7.275,-31.3544,5.7075,-51.06
7.275,0.1775,0.0001,-0.2
7.325,0.1838,0.0001,-0.2
7.325,-31.3505,5.7027,-51.06
7.35,-31.3478,5.6993,-51.2
7.35,0.1881,0.0001,-0.34
7.4,-31.3451,5.696,-51.19
7.4,0.1923,0.0,-0.33
7.45,0.1966,0.0,-0.31
7.45,-31.3425,5.6927,-51.17
7.5,0.2027,-0.0,-0.25
7.5,-31.3387,5.688,-51.11
7.575,-31.336,5.6847,-51.0
7.575,0.2069,-0.0,-0.14
7.625,0.2131,-0.0,-0.04
7.625,-31.3321,5.6798,-50.9
7.65,0.2173,-0.0,0.02
7.65,-31.3294,5.6766,-50.84
7.725,0.2214,-0.0,0.14
7.725,-31.3268,5.6734,-50.72
7.75,0.2276,-0.0,0.22
7.75,-31.3229,5.6686,-50.64
7.825,-31.3203,5.6655,-50.61
7.825,0.2317,-0.0,0.25
7.875,0.2382,0.0,0.24
7.875,-31.3162,5.6605,-50.62
7.9,0.2424,0.0,0.32
7.9,-31.3135,5.6572,-50.54
7.95,0.2468,0.0001,0.22
7.95,-31.3108,5.6538,-50.64
8.025,-31.3081,5.6505,-50.66
8.025,0.2511,0.0001,0.2
8.05,-31.304,5.6456,-50.72
8.05,0.2575,0.0001,0.14
8.125,0.2616,0.0001,0.1
8.125,-31.3014,5.6424,-50.76
8.175,0.268,0.0001,-0.0
8.175,-31.2973,5.6374,-50.86
8.2,-31.2946,5.6341,-50.85
8.2,0.2723,0.0001,0.01
8.275,0.2766,0.0001,0.01
8.275,-31.2919,5.6307,-50.85
8.325,0.283,0.0001,-0.09
8.325,-31.2878,5.6257,-50.95
8.35,-31.2851,5.6223,-50.94
8.35,0.2874,0.0001,-0.08
8.4,0.2918,0.0001,-0.08
8.4,-31.2823,5.6189,-50.94
8.475,0.2961,0.0001,-0.1
8.475,-31.2796,5.6156,-50.96
8.5,0.3026,0.0001,-0.07
8.5,-31.2755,5.6105,-50.92
8.55,-31.2729,5.6073,-50.88
8.55,0.3068,0.0001,-0.02
8.625,0.3111,0.0001,0.02
8.625,-31.2701,5.6039,-50.84
8.65,-31.2661,5.599,-50.86
8.65,0.3174,0.0001,-0.0
