timestamp,x,y,yaw
10.916703701019287,0.7489037210093789,-0.0006785479931495666,0.11348294067540284
20.34821343421936,1.6279318681704338,-0.022463110191219944,1.4629240003284245
29.57858896255493,2.5479012799431415,-0.021563127445938687,2.046713079476804
38.808982849121094,3.447826410452941,-0.011277422464063882,3.2622463851250685
48.239757776260376,4.4053884799115695,-0.012479515194893664,-2.650764880024025
57.47016644477844,5.274938449563753,-0.08594961826528938,-2.741040811662992
66.70040845870972,6.154010407477178,-0.15911831862806713,-2.8058041845053787
75.93085741996765,7.011880175456374,-0.23244835834966376,-2.7023539873388778
85.3616623878479,7.891802102114913,-0.25324626196856376,0.7842051004287943
94.59197115898132,8.790956881777088,-0.2963515993792991,-2.8118771002136804
103.82213401794434,9.719979324921946,-0.3863738120608889,-1.2533618218892741
113.45364165306091,10.639762344589606,-0.46024523950931256,0.3832780015160591
122.68373584747314,11.536751769274902,-0.4369890207421479,2.6662451205459914
131.91456604003906,12.476685489493427,-0.4971944843055126,-21.864065521629666
141.14488339424133,13.120118899813399,-1.0993686531576115,-61.88390149076935
150.3755979537964,13.521038227311506,-1.9414083717993897,-67.94335851277896
159.6055886745453,13.567150447087121,-2.840863093337562,-94.45578898593807
168.8359658718109,13.445349331520294,-3.678386980971504,-97.62829722767526
178.06625819206238,13.33741487114732,-4.555601215503846,-93.667279886845
187.49746465682983,13.265885990845991,-5.463166139219985,-86.49329519702643
196.72747564315796,13.264045142222082,-6.363299296093001,-91.05495832901518
206.15846800804138,13.209932931896466,-7.30344639708779,-92.66479871038246
215.38892459869385,13.13049189995529,-8.19275666642534,-93.75813103809439
224.61935710906982,13.041628855780731,-9.068772077625342,-95.19678284230427
233.84953117370605,12.921427474179618,-10.005512410645075,-93.42132948712468
243.08049893379211,12.844049159330963,-10.884609042804087,-93.5329455094658
252.5119526386261,12.753199166625347,-11.792626209460563,-95.21041748856005
261.74220299720764,12.434633057014677,-12.639803398665038,-138.77543242147536
270.771977186203,11.603056045740113,-12.933888293451197,172.39759032425385
279.40063667297363,10.705294902612293,-12.740910209765563,175.7588306459036
288.0291452407837,9.767540348293052,-12.646526851761086,175.7024239574488
296.456659078598,8.860210631217567,-12.556945018053591,176.3051051656462
304.8844635486603,7.942835369869886,-12.483776730521988,176.5684363295256
313.51324915885925,7.042187928140717,-12.405729010833142,176.40683964059932
321.9410843849182,6.1235090671771655,-12.325952157801938,176.63784057389242
330.3688106536865,5.195893719711909,-12.239421249249215,176.9841835732025
338.9975063800812,4.295665196847002,-12.181812463231598,177.62888853499777
347.4252109527588,3.3956336229939983,-12.12174021363237,177.97986297824744
355.85298371315,2.4963506132820714,-12.08171146060462,177.49413907908402
364.28090143203735,1.5969700529596795,-12.024913988455053,178.44186418349068
372.7085692882538,0.6872982746255268,-11.907172497872043,152.73240682780806
381.1365821361542,-0.04493041211524422,-11.409228530105631,164.54634102765786
389.76528310775757,-0.9767782254656933,-11.198441794625335,156.89739438684424
398.19301986694336,-1.5943524259874824,-10.574490029079529,108.62940643895153
406.0192639827728,-1.6647330709714725,-9.717543872669896,91.44942326137307
413.64459133148193,-1.657739212672752,-8.85789841772796,91.88291552378294
421.2698805332184,-1.6839728162243106,-7.987087067318506,92.40531741159704
428.89513325691223,-1.6793173155538341,-7.0957663021701665,93.50398868557537
436.51996898651123,-1.7268146334436822,-6.207408974772602,95.05027260844162
444.1450161933899,-1.7501026056400828,-5.340726624278053,80.38059668837776
451.7703812122345,-1.5143813062612548,-4.461322541762193,79.68431185983603
459.19486951828003,-1.427026985611706,-3.5294621605581975,89.75902769179429
466.41906929016113,-1.383097936457465,-2.6423036566755367,88.08981245142317
473.64269375801086,-1.2691677858905233,-1.8258109807007703,83.63013091186596
480.8662979602814,-1.0878223067742112,-0.8933644749503458,66.16641804700402
488.08993434906006,-0.4686843899381167,-0.2177966267327266,26.061244020633964
495.3138048648834,0.41939453637111346,-0.10535797661042595,-4.933582252172364
502.5375654697418,1.2741332047652665,-0.2700744512366939,-7.387151706172705
509.76116847991943,2.131933151686798,-0.19499235385879804,15.957501105659889
516.9847717285156,3.0552121569479427,-0.09637083199175007,-6.187831897017393
