Time (s),X (m),Y (m),Yaw (deg)
4.5,0.4541,0.0008,0.22
4.55,0.4583,0.0008,0.29
4.6,0.4626,0.0008,0.29
4.65,0.469,0.0009,0.25
4.7,0.4733,0.0009,0.25
4.75,0.4775,0.0009,0.2
4.8,0.4839,0.0009,0.16
4.85,0.4882,0.0009,0.07
4.9,0.4925,0.0009,0.07
4.95,0.4991,0.0009,0.07
5.0,0.5035,0.0009,-0.04
5.05,0.5078,0.0009,-0.07
5.101,0.5144,0.0009,-0.07
5.15,0.5188,0.0009,-0.11
5.2,0.5231,0.0009,-0.07
5.25,0.5295,0.0009,-0.05
5.3,0.5337,0.0009,-0.05
5.35,0.5379,0.0009,-0.02
5.403,0.5442,0.0009,0.04
5.45,0.5484,0.0009,0.05
5.5,0.5525,0.0009,0.15
5.55,0.5588,0.0009,0.24
5.6,0.563,0.001,0.29
5.65,0.5674,0.001,0.31
5.704,0.5738,0.001,0.34
5.75,0.5782,0.001,0.34
5.8,0.5826,0.0011,0.27
5.85,0.5892,0.0011,0.24
5.9,0.5934,0.0011,0.22
5.95,0.5977,0.0011,0.11
6.005,0.6041,0.0011,0.0
6.05,0.6085,0.0011,-0.02
6.11,0.6127,0.0011,-0.07
6.15,0.6189,0.0011,-0.09
6.203,0.6231,0.0011,-0.07
6.25,0.6274,0.0011,-0.04
6.303,0.6339,0.0011,0.02
6.35,0.6381,0.0011,0.04
6.41,0.6425,0.0011,0.11
6.45,0.6488,0.0011,0.13
6.503,0.6531,0.0011,0.18
6.55,0.6573,0.0012,0.22
6.6,0.6636,0.0012,0.22
6.65,0.6678,0.0012,0.16
6.7,0.6721,0.0012,0.22
6.75,0.6783,0.0012,0.2
6.8,0.6826,0.0012,0.2
6.85,0.6869,0.0013,0.22
6.9,0.6934,0.0013,0.22
6.95,0.6978,0.0013,0.16
7.0,0.7021,0.0013,0.11
7.05,0.7087,0.0013,0.02
7.1,0.7132,0.0013,0.0
7.15,0.7172,0.0013,-0.05
7.2,0.7236,0.0013,-0.11
7.25,0.7279,0.0013,-0.16
7.3,0.7321,0.0013,-0.18
7.35,0.7385,0.0013,-0.13
7.4,0.7425,0.0013,-0.09
7.45,0.7468,0.0013,-0.0
7.5,0.7531,0.0013,0.04
7.55,0.7571,0.0013,0.15
7.6,0.7633,0.0013,0.29
7.65,0.7673,0.0013,0.27
7.7,0.7716,0.0013,0.33
7.75,0.7781,0.0014,0.25
7.8,0.7823,0.0014,0.29
7.85,0.7867,0.0014,0.31
7.9,0.793,0.0014,0.25
7.95,0.7974,0.0014,0.15
8.0,0.8016,0.0015,0.15
8.05,0.8081,0.0015,0.07
8.1,0.8123,0.0015,0.07
8.15,0.8167,0.0015,0.02
8.2,0.8232,0.0015,-0.02
8.25,0.8275,0.0015,-0.02
8.3,0.8318,0.0015,-0.02
8.35,0.8384,0.0015,0.02
8.4,0.8426,0.0015,-0.02
8.45,0.8469,0.0015,0.02
8.5,0.8532,0.0015,0.05
8.55,0.8574,0.0015,0.09
8.6,0.8617,0.0015,0.11
8.65,0.868,0.0015,0.11
8.7,0.8722,0.0015,0.2
8.75,0.8765,0.0015,0.25
8.8,0.8828,0.0016,0.24
8.85,0.8872,0.0016,0.31
8.9,0.8915,0.0016,0.25
8.95,0.898,0.0016,0.24
9.0,0.9024,0.0016,0.18
9.05,0.9069,0.0017,0.13
9.1,0.9113,0.0017,0.09
9.15,0.9177,0.0017,-0.05
9.2,0.9219,0.0017,-0.09
9.25,0.9263,0.0017,-0.18
9.3,0.9327,0.0016,-0.2
9.35,0.9369,0.0016,-0.18
9.4,0.9412,0.0016,-0.13
9.45,0.9475,0.0016,-0.07
9.5,0.9518,0.0016,0.04
9.55,0.9561,0.0016,0.09
9.6,0.9623,0.0016,0.15
9.65,0.9666,0.0016,0.22
9.7,0.9708,0.0016,0.27
9.75,0.9772,0.0017,0.29
9.8,0.9814,0.0017,0.27
9.85,0.9875,0.0017,0.25
9.9,0.9918,0.0017,0.2
9.95,0.9961,0.0018,0.22
10.0,1.0024,0.0018,0.22
10.05,1.0067,0.0018,0.22
10.1,1.0111,0.0018,0.13
10.15,1.0176,0.0018,0.09
10.2,1.022,0.0018,0.13
10.25,1.0263,0.0018,0.07
10.3,1.0329,0.0018,-0.0
10.35,1.0372,0.0018,-0.02
10.4,1.0415,0.0018,-0.04
10.45,1.0457,0.0018,-0.02
10.5,1.0521,0.0018,-0.07
10.55,1.0563,0.0018,-0.05
10.6,1.0605,0.0018,-0.0
10.65,1.0668,0.0018,0.13
10.7,1.071,0.0018,0.16
10.75,1.0752,0.0019,0.2
10.8,1.0815,0.0019,0.25
10.85,1.0858,0.0019,0.31
10.9,1.0923,0.0019,0.29
10.95,1.0966,0.002,0.27
11.0,1.1008,0.002,0.29
11.05,1.1072,0.002,0.18
11.1,1.1115,0.002,0.11
11.15,1.1158,0.002,0.04
11.2,1.1224,0.002,-0.04
11.25,1.1267,0.002,-0.11
11.3,1.1309,0.002,-0.13
11.35,1.1373,0.002,-0.13
11.4,1.1414,0.002,-0.16
11.45,1.1458,0.002,-0.13
11.5,1.1523,0.002,-0.04
11.55,1.1565,0.002,-0.02
11.6,1.1608,0.002,0.02
11.65,1.1671,0.002,0.09
11.7,1.1714,0.002,0.15
11.75,1.1755,0.002,0.2
11.8,1.1818,0.002,0.16
11.85,1.1861,0.002,0.18
11.9,1.1903,0.002,0.2
11.95,1.1966,0.0021,0.25
12.0,1.2008,0.0021,0.27
12.05,1.2051,0.0021,0.25
12.1,1.2117,0.0021,0.22
12.15,1.2161,0.0021,0.24
12.2,1.2206,0.0022,0.2
12.25,1.227,0.0022,0.13
12.3,1.2314,0.0022,0.05
12.35,1.2357,0.0022,0.02
12.4,1.2421,0.0022,-0.07
12.45,1.2463,0.0022,-0.11
12.5,1.2506,0.0022,-0.11
12.55,1.2569,0.0022,-0.09
12.6,1.2611,0.0022,-0.04
12.65,1.2653,0.0022,0.04
12.7,1.2718,0.0022,0.15
12.75,1.2761,0.0022,0.18
12.8,1.2804,0.0022,0.24
12.85,1.2846,0.0022,0.27
12.9,1.2912,0.0022,0.31
12.95,1.2954,0.0023,0.31
13.0,1.2997,0.0023,0.27
13.05,1.3061,0.0023,0.18
13.1,1.3104,0.0023,0.13
13.15,1.3147,0.0023,0.11
13.2,1.3212,0.0023,0.02
13.25,1.3254,0.0023,-0.0
13.3,1.3298,0.0023,0.0
13.35,1.3363,0.0023,-0.05
13.4,1.3405,0.0023,-0.09
13.45,1.3449,0.0023,-0.09
13.5,1.3513,0.0023,-0.09
13.55,1.3557,0.0023,-0.07
13.6,1.36,0.0023,-0.05
13.65,1.3663,0.0023,0.04
13.7,1.3703,0.0023,0.04
13.75,1.3765,0.0023,-0.0
13.8,1.3805,0.0023,0.11
13.85,1.3847,0.0023,0.16
13.9,1.3909,0.0023,0.24
13.95,1.3951,0.0024,0.27
14.0,1.3994,0.0024,0.27
14.05,1.4059,0.0024,0.34
14.1,1.4103,0.0024,0.33
14.15,1.4147,0.0025,0.33
14.2,1.4212,0.0025,0.24
14.25,1.4256,0.0025,0.18
14.3,1.4299,0.0025,0.15
14.35,1.4364,0.0025,0.04
14.4,1.4406,0.0025,-0.05
14.45,1.445,0.0025,-0.09
14.5,1.4513,0.0025,-0.09
14.55,1.4555,0.0025,-0.07
14.6,1.4598,0.0025,-0.04
14.65,1.4662,0.0025,0.02
14.7,1.4705,0.0025,0.05
14.75,1.4748,0.0025,0.11
14.8,1.4809,0.0025,0.24
14.85,1.4852,0.0026,0.24
14.9,1.4895,0.0026,0.25
14.95,1.4959,0.0026,0.25
15.0,1.5001,0.0026,0.27
15.05,1.5043,0.0026,0.2
15.1,1.5104,0.0027,0.22
15.15,1.5147,0.0027,0.18
15.2,1.5187,0.0027,0.18
15.25,1.5249,0.0027,0.13
15.3,1.5293,0.0027,0.11
15.35,1.5359,0.0027,0.07
15.4,1.5404,0.0027,0.04
15.45,1.5447,0.0027,-0.02
15.5,1.5513,0.0027,-0.09
15.55,1.5556,0.0027,-0.13
15.6,1.5599,0.0027,-0.09
15.65,1.5662,0.0027,-0.11
15.7,1.5703,0.0027,-0.13
15.75,1.5746,0.0027,-0.02
15.8,1.5808,0.0027,0.04
15.85,1.585,0.0027,0.13
15.9,1.5893,0.0027,0.18
15.95,1.5935,0.0027,0.25
16.0,1.5999,0.0027,0.33
16.05,1.6042,0.0028,0.33
16.1,1.6086,0.0028,0.38
16.15,1.6151,0.0028,0.31
16.2,1.6194,0.0029,0.29
16.25,1.6237,0.0029,0.29
16.3,1.6302,0.0029,0.15
16.35,1.6344,0.0029,0.09
16.4,1.6387,0.0029,0.02
16.45,1.6452,0.0029,0.02
16.5,1.6494,0.0029,0.0
16.55,1.6537,0.0029,-0.04
16.6,1.6602,0.0029,-0.04
16.65,1.6645,0.0029,-0.0
16.7,1.6689,0.0029,0.02
16.75,1.6752,0.0029,0.05
16.8,1.6796,0.0029,0.13
16.85,1.6839,0.0029,0.13
16.9,1.6901,0.003,0.15
16.95,1.6944,0.003,0.16
17.0,1.6986,0.003,0.15
17.05,1.7049,0.003,0.2
17.1,1.7092,0.003,0.25
17.15,1.7133,0.003,0.22
17.2,1.7195,0.0031,0.22
17.25,1.724,0.0031,0.25
17.3,1.7303,0.0031,0.27
17.35,1.7347,0.0031,0.2
17.4,1.739,0.0031,0.15
17.45,1.7453,0.0031,0.05
17.5,1.7498,0.0031,-0.0
17.55,1.7541,0.0031,-0.07
17.6,1.7602,0.0031,-0.16
17.65,1.7644,0.0031,-0.16
17.7,1.7687,0.0031,-0.15
17.75,1.775,0.0031,-0.07
17.8,1.7792,0.0031,-0.02
17.85,1.7834,0.0031,0.05
17.9,1.7898,0.0031,0.09
17.95,1.7941,0.0031,0.22
18.0,1.7984,0.0031,0.31
18.05,1.8048,0.0032,0.31
18.1,1.8091,0.0032,0.31
18.15,1.8133,0.0032,0.33
18.2,1.8194,0.0032,0.29
18.25,1.8236,0.0033,0.24
18.3,1.8296,0.0033,0.24
18.35,1.834,0.0033,0.15
18.4,1.838,0.0033,0.16
18.45,1.8444,0.0033,0.15
18.5,1.8485,0.0033,0.13
18.55,1.8529,0.0033,0.07
18.6,1.8592,0.0034,0.04
18.65,1.8635,0.0034,0.02
18.7,1.8698,0.0034,-0.02
18.75,1.874,0.0034,0.04
18.8,1.8782,0.0034,0.02
18.85,1.8844,0.0034,0.04
18.9,1.8884,0.0034,0.02
18.95,1.8946,0.0034,0.11
19.0,1.8987,0.0034,0.16
19.05,1.9029,0.0034,0.2
19.1,1.9089,0.0034,0.27
19.15,1.9132,0.0034,0.31
19.2,1.9175,0.0035,0.29
19.251,1.9241,0.0035,0.33
19.3,1.9284,0.0035,0.27
19.35,1.9327,0.0035,0.24
19.4,1.9392,0.0036,0.16
19.45,1.9434,0.0036,0.11
19.5,1.9476,0.0036,0.05
19.55,1.9541,0.0036,-0.09
19.6,1.9584,0.0036,-0.11
19.65,1.9646,0.0036,-0.2
19.7,1.9689,0.0035,-0.13
19.75,1.9731,0.0035,-0.15
19.8,1.9774,0.0035,-0.09
19.85,1.9838,0.0035,-0.07
19.9,1.9881,0.0035,0.04
19.95,1.9924,0.0035,0.13
20.0,1.9988,0.0035,0.15
20.05,2.0031,0.0035,0.22
20.1,2.0074,0.0036,0.27
20.15,2.0137,0.0036,0.25
20.2,2.0179,0.0036,0.22
20.25,2.0221,0.0036,0.18
20.3,2.0285,0.0036,0.22
20.35,2.0328,0.0037,0.25
20.4,2.037,0.0037,0.25
20.45,2.0434,0.0037,0.24
20.5,2.048,0.0037,0.13
20.55,2.0523,0.0037,0.15
20.6,2.0589,0.0038,0.13
20.65,2.0632,0.0038,0.04
20.7,2.0676,0.0038,0.02
20.751,2.074,0.0038,-0.05
20.8,2.0782,0.0038,-0.09
20.85,2.0825,0.0037,-0.07
20.9,2.0888,0.0037,-0.07
20.95,2.0931,0.0037,-0.0
21.0,2.0973,0.0037,0.04
21.052,2.1035,0.0037,0.13
21.1,2.1078,0.0038,0.2
21.157,2.1119,0.0038,0.24
21.2,2.1183,0.0038,0.31
21.25,2.1226,0.0038,0.33
21.3,2.1288,0.0039,0.29
21.35,2.1332,0.0039,0.25
21.4,2.1375,0.0039,0.27
21.455,2.1439,0.0039,0.13
21.5,2.1482,0.0039,0.04
21.55,2.1524,0.0039,0.02
21.6,2.1589,0.0039,-0.02
21.65,2.1632,0.0039,-0.05
21.7,2.1675,0.0039,-0.11
21.755,2.1739,0.0039,-0.11
21.8,2.1783,0.0039,-0.11
21.85,2.1826,0.0039,-0.11
21.9,2.1891,0.0039,-0.04
21.95,2.1932,0.0039,-0.02
22.0,2.1976,0.0039,0.04
22.054,2.2038,0.0039,0.05
22.1,2.208,0.0039,0.09
22.161,2.2121,0.0039,0.15
22.2,2.2183,0.0039,0.2
22.252,2.2226,0.0039,0.2
22.3,2.2268,0.004,0.25
22.354,2.2332,0.004,0.31
22.4,2.2374,0.004,0.31
22.461,2.2419,0.004,0.29
22.5,2.2484,0.0041,0.25
22.55,2.2527,0.0041,0.25
22.6,2.2571,0.0041,0.16
22.65,2.2636,0.0041,0.11
22.7,2.2679,0.0041,0.04
22.75,2.2719,0.0041,-0.04
22.8,2.2784,0.0041,-0.15
22.85,2.2826,0.0041,-0.11
22.9,2.2866,0.0041,-0.11
22.95,2.2929,0.0041,-0.04
23.0,2.2971,0.0041,-0.02
23.05,2.3014,0.0041,0.07
23.1,2.3079,0.0041,0.15
23.15,2.3122,0.0041,0.18
23.2,2.3164,0.0041,0.24
23.25,2.3229,0.0042,0.29
23.3,2.3272,0.0042,0.24
23.35,2.3314,0.0042,0.31
23.4,2.3378,0.0042,0.22
23.45,2.3421,0.0042,0.16
23.5,2.3464,0.0042,0.13
23.55,2.3528,0.0043,0.13
23.6,2.357,0.0043,0.09
23.65,2.3614,0.0043,0.04
23.7,2.368,0.0043,-0.0
23.75,2.3724,0.0043,-0.0
23.8,2.3768,0.0043,-0.07
23.85,2.3834,0.0043,-0.09
23.9,2.3876,0.0043,-0.11
23.95,2.392,0.0042,-0.13
24.0,2.3983,0.0042,-0.13
24.05,2.4025,0.0042,-0.05
24.1,2.4066,0.0042,-0.04
24.15,2.4129,0.0042,-0.0
24.2,2.4171,0.0042,0.11
24.25,2.4213,0.0042,0.18
24.3,2.4255,0.0043,0.22
24.35,2.4319,0.0043,0.29
24.4,2.4362,0.0043,0.27
24.45,2.4405,0.0043,0.33
24.5,2.4471,0.0044,0.33
24.55,2.4514,0.0044,0.31
24.6,2.4558,0.0044,0.24
24.65,2.4622,0.0044,0.13
24.7,2.4665,0.0044,0.05
24.75,2.4708,0.0044,-0.0
24.8,2.4772,0.0044,-0.07
24.85,2.4816,0.0044,-0.09
24.9,2.4858,0.0044,-0.11
24.95,2.4922,0.0044,-0.07
25.0,2.4965,0.0044,-0.04
25.05,2.5006,0.0044,0.04
25.1,2.5071,0.0044,0.09
25.15,2.5113,0.0044,0.09
25.2,2.5176,0.0044,0.2
25.25,2.5219,0.0044,0.22
25.3,2.5261,0.0045,0.22
25.35,2.5324,0.0045,0.18
25.4,2.5367,0.0045,0.22
25.45,2.5409,0.0045,0.18
25.5,2.547,0.0045,0.2
25.55,2.5513,0.0046,0.22
25.6,2.5553,0.0046,0.18
25.65,2.5619,0.0046,0.13
25.7,2.5662,0.0046,0.13
25.75,2.5707,0.0046,0.09
25.8,2.5773,0.0046,0.02
25.85,2.5816,0.0046,-0.05
25.9,2.586,0.0046,-0.09
25.95,2.5923,0.0046,-0.16
26.0,2.5966,0.0046,-0.15
26.05,2.6008,0.0046,-0.16
26.1,2.607,0.0045,-0.13
26.15,2.6112,0.0045,-0.02
26.2,2.6154,0.0045,0.04
26.25,2.6216,0.0046,0.13
26.3,2.6259,0.0046,0.2
26.35,2.6302,0.0046,0.27
26.4,2.6366,0.0046,0.33
26.45,2.6409,0.0046,0.31
26.5,2.6452,0.0047,0.33
26.55,2.6517,0.0047,0.27
26.6,2.6559,0.0047,0.24
26.65,2.6601,0.0047,0.22
26.7,2.6666,0.0048,0.13
26.75,2.6708,0.0048,0.11
26.8,2.6751,0.0048,0.07
26.85,2.6816,0.0048,0.04
26.9,2.6858,0.0048,-0.09
26.95,2.6902,0.0048,-0.22
27.0,2.6967,0.0047,-0.51
27.05,2.7009,0.0047,-0.69
27.1,2.7053,0.0046,-0.92
27.15,2.7116,0.0045,-1.25
27.2,2.7159,0.0044,-1.45
27.25,2.7201,0.0043,-1.67
27.3,2.7264,0.0041,-2.01
27.35,2.7306,0.0039,-2.23
27.4,2.7348,0.0037,-2.41
27.45,2.741,0.0035,-2.72
27.5,2.7453,0.0033,-2.95
27.55,2.7497,0.003,-3.24
27.6,2.7561,0.0026,-3.7
27.65,2.7605,0.0023,-3.92
27.7,2.7649,0.002,-4.21
27.75,2.7714,0.0015,-4.66
27.8,2.7759,0.0011,-4.95
27.85,2.7802,0.0008,-5.28
27.9,2.7867,0.0001,-5.71
27.95,2.7909,-0.0003,-5.95
28.0,2.7951,-0.0007,-6.13
28.05,2.8013,-0.0014,-6.38
28.1,2.8055,-0.0019,-6.47
28.15,2.8097,-0.0024,-6.56
28.2,2.816,-0.0031,-6.6
28.25,2.8203,-0.0036,-6.49
28.3,2.8245,-0.0041,-6.51
28.35,2.8308,-0.0048,-6.4
28.4,2.8351,-0.0053,-6.36
28.45,2.8394,-0.0057,-6.34
28.5,2.8457,-0.0064,-6.29
28.55,2.8501,-0.0069,-6.31
28.6,2.8543,-0.0074,-6.34
28.65,2.8604,-0.0081,-6.38
28.7,2.8646,-0.0085,-6.4
28.75,2.8689,-0.009,-6.42
28.803,2.8753,-0.0097,-6.53
28.85,2.8797,-0.0103,-6.62
28.9,2.884,-0.0108,-6.62
28.95,2.8905,-0.0115,-6.65
29.0,2.8948,-0.012,-6.71
29.05,2.899,-0.0125,-6.63
29.103,2.9054,-0.0132,-6.62
29.15,2.9096,-0.0137,-6.58
29.2,2.9138,-0.0142,-6.56
29.25,2.92,-0.0149,-6.45
29.3,2.9241,-0.0154,-6.47
29.35,2.9283,-0.0159,-6.44
29.404,2.9345,-0.0166,-6.38
29.45,2.9388,-0.017,-6.36
29.5,2.9431,-0.0175,-6.34
29.55,2.9495,-0.0182,-6.38
29.6,2.9538,-0.0187,-6.4
29.65,2.9582,-0.0192,-6.42
29.704,2.9646,-0.0199,-6.44
29.75,2.969,-0.0204,-6.47
29.8,2.9733,-0.0209,-6.53
29.85,2.9798,-0.0217,-6.62
29.9,2.984,-0.0222,-6.65
29.95,2.9883,-0.0227,-6.67
30.004,2.9945,-0.0234,-6.71
30.05,2.9987,-0.0239,-6.76
30.1,3.003,-0.0244,-6.78
30.15,3.0093,-0.0251,-6.76
30.2,3.0135,-0.0256,-6.71
30.25,3.0177,-0.0261,-6.65
30.304,3.0241,-0.0269,-6.58
30.35,3.0282,-0.0273,-6.47
30.4,3.0325,-0.0278,-6.4
30.45,3.0388,-0.0285,-6.36
30.5,3.043,-0.029,-6.33
30.55,3.0473,-0.0295,-6.29
30.605,3.0535,-0.0302,-6.29
30.65,3.0578,-0.0306,-6.31
30.7,3.062,-0.0311,-6.31
30.75,3.0684,-0.0318,-6.44
30.8,3.0728,-0.0323,-6.51
30.85,3.0771,-0.0328,-6.54
30.906,3.0837,-0.0336,-6.6
30.95,3.088,-0.0341,-6.63
31.0,3.0924,-0.0346,-6.63
31.05,3.0967,-0.0351,-6.65
31.1,3.1031,-0.0358,-6.63
31.15,3.1072,-0.0363,-6.63
31.207,3.1115,-0.0368,-6.6
31.25,3.1176,-0.0375,-6.56
31.3,3.1218,-0.038,-6.58
31.35,3.126,-0.0385,-6.47
31.4,3.1323,-0.0392,-6.49
31.45,3.1366,-0.0397,-6.47
31.508,3.1408,-0.0401,-6.44
31.55,3.1473,-0.0409,-6.36
31.6,3.1516,-0.0413,-6.4
31.65,3.1558,-0.0418,-6.34
31.701,3.1624,-0.0426,-6.36
31.75,3.1667,-0.043,-6.36
31.809,3.1709,-0.0435,-6.4
31.85,3.1773,-0.0442,-6.49
31.9,3.1816,-0.0447,-6.49
31.95,3.1858,-0.0452,-6.63
32.002,3.1923,-0.046,-6.74
32.05,3.1966,-0.0465,-6.74
32.11,3.2009,-0.047,-6.8
32.15,3.2074,-0.0477,-6.8
32.201,3.2116,-0.0483,-6.73
32.25,3.2159,-0.0488,-6.78
32.303,3.2222,-0.0495,-6.63
32.35,3.2265,-0.05,-6.56
32.4,3.2306,-0.0505,-6.49
32.45,3.2368,-0.0512,-6.42
32.5,3.2408,-0.0516,-6.36
32.55,3.2449,-0.0521,-6.33
32.6,3.2511,-0.0528,-6.31
32.65,3.2554,-0.0532,-6.29
32.7,3.2597,-0.0537,-6.33
32.75,3.2661,-0.0544,-6.42
32.8,3.2704,-0.0549,-6.47
32.85,3.2748,-0.0554,-6.42
32.9,3.2814,-0.0561,-6.49
32.95,3.2856,-0.0566,-6.51
33.0,3.29,-0.0571,-6.53
33.05,3.2964,-0.0579,-6.58
33.1,3.3007,-0.0584,-6.6
33.15,3.3049,-0.0588,-6.58
33.2,3.311,-0.0596,-6.62
33.25,3.3152,-0.06,-6.6
33.3,3.3194,-0.0605,-6.63
33.35,3.3257,-0.0613,-6.6
33.4,3.33,-0.0618,-6.54
33.45,3.3341,-0.0622,-6.53
33.5,3.3406,-0.063,-6.45
33.55,3.3449,-0.0634,-6.42
33.6,3.3491,-0.0639,-6.38
33.65,3.3555,-0.0646,-6.27
33.7,3.3598,-0.0651,-6.33
33.75,3.3638,-0.0656,-6.34
33.801,3.3701,-0.0663,-6.34
33.85,3.374,-0.0667,-6.36
33.9,3.3803,-0.0674,-6.42
33.95,3.3846,-0.0679,-6.54
34.0,3.3889,-0.0684,-6.58
34.05,3.3954,-0.0691,-6.69
34.1,3.3998,-0.0696,-6.78
34.15,3.4039,-0.0701,-6.74
34.2,3.4103,-0.0709,-6.76
34.25,3.4146,-0.0714,-6.76
34.3,3.4189,-0.0719,-6.71
34.35,3.4252,-0.0726,-6.62
34.4,3.4293,-0.0731,-6.6
34.45,3.4334,-0.0736,-6.54
34.5,3.4396,-0.0743,-6.47
34.55,3.4438,-0.0748,-6.38
34.6,3.448,-0.0752,-6.38
34.65,3.4543,-0.0759,-6.4
34.7,3.4586,-0.0764,-6.34
34.75,3.4629,-0.0769,-6.4
34.8,3.4694,-0.0776,-6.4
34.85,3.4737,-0.0781,-6.38
34.9,3.478,-0.0786,-6.42
34.95,3.4846,-0.0793,-6.44
35.0,3.4889,-0.0798,-6.49
35.05,3.4931,-0.0803,-6.49
35.1,3.4995,-0.081,-6.53
35.15,3.5037,-0.0815,-6.6
35.2,3.5079,-0.082,-6.6
35.25,3.5143,-0.0828,-6.67
35.3,3.5186,-0.0833,-6.71
35.35,3.5229,-0.0838,-6.65
35.4,3.527,-0.0842,-6.71
35.45,3.5334,-0.085,-6.6
35.5,3.5378,-0.0855,-6.51
35.55,3.5419,-0.086,-6.49
35.6,3.5483,-0.0867,-6.44
35.65,3.5525,-0.0872,-6.38
35.7,3.5568,-0.0876,-6.34
35.75,3.563,-0.0883,-6.33
35.8,3.5672,-0.0888,-6.36
35.85,3.5715,-0.0893,-6.34
35.9,3.578,-0.09,-6.42
35.95,3.5822,-0.0905,-6.51
36.0,3.5866,-0.091,-6.51
36.05,3.5931,-0.0917,-6.6
36.1,3.5975,-0.0922,-6.67
36.15,3.6019,-0.0927,-6.67
36.2,3.6084,-0.0935,-6.73
36.25,3.6125,-0.094,-6.74
36.3,3.6166,-0.0945,-6.73
36.35,3.623,-0.0952,-6.67
36.4,3.6271,-0.0957,-6.67
36.45,3.6312,-0.0962,-6.63
36.5,3.6375,-0.0969,-6.54
36.55,3.6417,-0.0974,-6.54
36.6,3.6458,-0.0979,-6.56
36.65,3.6523,-0.0986,-6.42
36.7,3.6565,-0.0991,-6.42
36.75,3.6608,-0.0996,-6.4
36.8,3.6672,-0.1003,-6.33
36.85,3.6715,-0.1008,-6.34
36.9,3.6758,-0.1012,-6.38
36.95,3.6822,-0.1019,-6.38
37.0,3.6864,-0.1024,-6.38
37.05,3.6907,-0.1029,-6.44
37.1,3.697,-0.1036,-6.53
37.15,3.7014,-0.1041,-6.53
37.2,3.7056,-0.1046,-6.63
37.25,3.7121,-0.1054,-6.71
37.3,3.7164,-0.1059,-6.71
37.35,3.7207,-0.1064,-6.74
37.4,3.7271,-0.1071,-6.71
37.45,3.7314,-0.1076,-6.62
